,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,bauer_units,swing_miss
204,KC,2021-08-31,86.2,-2.98,5.0,"Kimbrel, Craig",592567,518886,strikeout,swinging_strike,14.0,Colin Moran strikes out swinging.,R,L,R,CWS,PIT,S,2.0,,2,2,2021,0.69,-4.32,0.41,0.91,,,,1,8,Top,,,518735,6.694155812936872,-125.54857786747765,-2.842070895150816,6.145252888958181,22.52906971423222,-35.68347162837574,3.55,1.63,,,,86.9,2412.0,6.5,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.04,,,0.0,1.0,0.0,0.0,,61,5,Knuckle Curve,4,2,2,4,2,4,2,4,Strategic,Standard,63.0,0.023,-0.142,1,2-2,-0.41,-8.28,27.981438515081205,1
205,FF,2021-08-31,95.1,-3.11,4.73,"Kimbrel, Craig",592567,518886,,foul,11.0,Colin Moran strikes out swinging.,R,L,R,CWS,PIT,S,,,2,1,2021,-1.0,15.36,-0.83,2.65,,,,1,8,Top,,,518735,8.222961211066739,-138.3156072483767,-2.718436235200979,-14.637998029142812,28.93929120351909,-15.246175288777588,3.55,1.63,338.0,98.3,39.0,95.5,2253.0,6.4,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.07,,,,,,,,61,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Strategic,Standard,231.0,0.0,-0.053,1,2-1,0.83,12.0,23.690851735015773,0
206,FF,2021-08-31,95.9,-2.78,4.92,"Kimbrel, Craig",592567,518886,,ball,12.0,Colin Moran strikes out swinging.,R,L,R,CWS,PIT,B,,,1,1,2021,-0.97,14.879999999999999,1.35,3.33,,,,1,8,Top,,,518735,13.105989991448808,-139.01952398190625,-1.3820031286334529,-15.476299822203725,30.416987282655235,-15.9195175213356,3.57,1.7,,,,95.9,2296.0,6.5,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.05,,,,,,,,61,3,4-Seam Fastball,4,2,2,4,2,4,2,4,Strategic,Standard,226.0,0.0,0.038,0,1-1,-1.35,11.64,23.941605839416056,0
207,FF,2021-08-31,96.2,-3.05,4.94,"Kimbrel, Craig",592567,518886,,foul,4.0,Colin Moran strikes out swinging.,R,L,R,CWS,PIT,S,,,1,0,2021,-1.12,12.72,-0.35,2.95,,,,1,8,Top,,,518735,9.724799557033032,-139.77768074954878,-2.0813078875244138,-16.904768860476537,31.374074373323506,-18.008828877552492,3.55,1.63,262.0,77.3,35.0,96.4,2281.0,6.4,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.05,,,,,,,,61,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Strategic,Standard,227.0,0.0,-0.032,1,1-0,0.35,13.440000000000001,23.71101871101871,0
208,KC,2021-08-31,87.1,-2.98,5.04,"Kimbrel, Craig",592567,518886,,ball,14.0,Colin Moran strikes out swinging.,R,L,R,CWS,PIT,B,,,0,0,2021,0.49,-7.08,0.64,-0.38,,,,1,8,Top,,,518735,7.682282098439567,-126.65059157259324,-5.638133008520458,3.724324406728965,25.355214473972985,-37.55652485020249,3.34,1.65,,,,87.3,2494.0,6.4,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.08,,,,,,,,61,1,Knuckle Curve,4,2,2,4,2,4,2,4,Strategic,Standard,50.0,0.0,0.026,0,0-0,-0.64,-5.88,28.6337543053961,0
209,FF,2021-08-31,95.9,-2.83,4.9,"Kimbrel, Craig",668804,518886,out,hit_into_play,2.0,Bryan Reynolds pops out to shortstop Leury Garcia.,R,L,R,CWS,PIT,X,6.0,popup,1,1,2021,-1.01,14.76,0.11,3.15,,,,0,8,Top,108.46,146.33,518735,10.128512004816171,-139.4207240971283,-1.900613620525463,-15.231138483889652,25.57142800212705,-15.656014229747845,3.49,1.6,144.0,99.4,68.0,97.2,2211.0,6.7,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,53.84,0.006,0.005,0.0,1.0,0.0,0.0,3.0,60,3,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,225.0,0.036,-0.23,1,1-1,-0.11,12.120000000000001,23.05526590198123,0
210,KC,2021-08-31,85.0,-2.87,4.98,"Kimbrel, Craig",668804,518886,,foul,6.0,Bryan Reynolds pops out to shortstop Leury Garcia.,R,L,R,CWS,PIT,S,,,1,0,2021,0.74,-4.68,0.64,2.65,,,,0,8,Top,,,518735,6.7332203956525305,-123.73205232495953,1.60829726776523,6.47943736984835,22.494582340129902,-36.76295090876126,3.49,1.6,100.0,59.7,73.0,85.6,2482.0,6.4,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.06,,,,,,,,60,2,Knuckle Curve,4,2,2,4,2,4,2,4,Standard,Standard,61.0,0.0,-0.049,1,1-0,-0.64,-8.879999999999999,29.2,0
211,KC,2021-08-31,83.0,-2.76,5.24,"Kimbrel, Craig",668804,518886,,ball,11.0,Bryan Reynolds pops out to shortstop Leury Garcia.,R,L,R,CWS,PIT,B,,,0,0,2021,0.91,-7.199999999999999,-0.98,3.46,,,,0,8,Top,,,518735,2.30870261411666,-120.83423030828942,3.583392106956678,8.423654630375022,23.73352065352364,-38.9596370708688,2.93,1.43,,,,83.3,2572.0,6.5,632683,518886,518735,547989,514917,660162,544725,683734,673357,571718,54.02,,,,,,,,60,1,Knuckle Curve,4,2,2,4,2,4,2,4,Standard,Standard,54.0,0.0,0.038,0,0-0,0.98,-10.92,30.987951807228917,0
212,FF,2021-08-27,94.8,-3.13,4.69,"Kimbrel, Craig",519222,518886,strikeout,swinging_strike,14.0,Austin Romine strikes out swinging.,R,R,R,CWS,CHC,S,2.0,,0,2,2021,-0.5,12.36,1.57,1.05,,,,2,9,Top,,,518735,13.418748556952098,-137.35861501741823,-6.170481279582647,-9.084665937580311,28.47124529670863,-17.88791188743526,3.41,1.56,,,,95.1,2329.0,6.6,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.93,,,0.0,1.0,0.0,0.0,,94,3,4-Seam Fastball,17,13,13,17,13,17,13,17,Strategic,Standard,229.0,0.001,-0.061,1,0-2,-1.57,6.0,24.567510548523206,1
213,FF,2021-08-27,95.1,-3.0,4.88,"Kimbrel, Craig",519222,518886,,swinging_strike,9.0,Austin Romine strikes out swinging.,R,R,R,CWS,CHC,S,,,0,1,2021,-0.7,15.72,0.43,1.91,,,,2,9,Top,,,518735,10.550381623796978,-138.08095883797907,-5.082798651294405,-11.203705267201206,29.69449393488695,-14.42600396648876,3.41,1.56,,,,95.4,2421.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.0,,,,,,,,94,2,4-Seam Fastball,17,13,13,17,13,17,13,17,Strategic,Standard,227.0,0.0,-0.024,1,0-1,-0.43,8.399999999999999,25.457413249211356,1
214,FF,2021-08-27,94.1,-3.15,4.82,"Kimbrel, Craig",519222,518886,,called_strike,6.0,Austin Romine strikes out swinging.,R,R,R,CWS,CHC,S,,,0,0,2021,-0.68,15.24,0.75,2.33,,,,2,9,Top,,,518735,11.61919216766008,-136.68442085921117,-3.621741198590037,-10.748350991919668,25.69055611643387,-15.550531801887727,3.37,1.59,,,,94.6,2198.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.13,,,,,,,,94,1,4-Seam Fastball,17,13,13,17,13,17,13,17,Strategic,Standard,225.0,0.0,-0.018,1,0-0,-0.75,8.16,23.358129649309248,0
215,FF,2021-08-27,95.0,-3.01,4.83,"Kimbrel, Craig",664023,518886,home_run,hit_into_play,7.0,Ian Happ homers (16) on a fly ball to left center field.   Matt Duffy scores.,R,L,R,CWS,CHC,X,,fly_ball,0,0,2021,-0.91,15.24,-0.71,2.03,,,622110.0,2,9,Top,73.23,41.19,518735,8.103355310571175,-138.1993899340122,-4.582265627067446,-13.3813605024321,29.31087594533217,-14.971450881664849,3.37,1.53,396.0,103.6,23.0,95.8,2305.0,6.6,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.87,0.851,1.483,2.0,1.0,0.0,3.0,6.0,93,1,4-Seam Fastball,17,11,11,17,13,17,13,17,Infield shift,Standard,225.0,-0.001,1.877,1,0-0,0.71,10.92,24.263157894736842,0
216,FF,2021-08-27,94.0,-3.16,4.67,"Kimbrel, Craig",622110,518886,walk,ball,11.0,Matt Duffy walks.,R,R,R,CWS,CHC,B,,,3,2,2021,-0.95,15.600000000000001,-1.01,4.07,,,,2,9,Top,,,518735,7.696892897095141,-136.762078475534,1.23779012712109,-13.546766154688424,28.595842196337443,-16.240515840100315,3.31,1.56,,,,94.6,2286.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.97,,,0.7,1.0,0.0,0.0,,92,6,4-Seam Fastball,17,11,11,17,11,17,11,17,Strategic,Standard,223.0,0.0,0.093,0,3-2,1.01,11.399999999999999,24.319148936170212,0
217,KC,2021-08-27,85.6,-2.83,4.91,"Kimbrel, Craig",622110,518886,,ball,14.0,Matt Duffy walks.,R,R,R,CWS,CHC,B,,,2,2,2021,0.88,-3.3600000000000003,1.39,1.83,,,,2,9,Top,,,518735,8.22340615607369,-124.5238985176088,-0.5158098709694914,7.79167245821252,21.66919505937456,-35.23288628572703,3.31,1.59,,,,86.4,2731.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.96,,,,,,,,92,5,Knuckle Curve,17,11,11,17,11,17,11,17,Strategic,Standard,54.0,0.0,0.043,0,2-2,-1.39,-10.56,31.904205607476637,0
218,FF,2021-08-27,95.9,-2.85,4.72,"Kimbrel, Craig",622110,518886,,ball,14.0,Matt Duffy walks.,R,R,R,CWS,CHC,B,,,1,2,2021,-0.9,13.200000000000001,3.13,-0.65,,,,2,9,Top,,,518735,17.861737846023644,-138.30500804758046,-11.171037413920066,-14.954808179629108,25.09056801450143,-15.595105973431298,3.37,1.56,,,,96.8,2488.0,6.9,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.65,,,,,,,,92,4,4-Seam Fastball,17,11,11,17,11,17,11,17,Standard,Standard,231.0,0.0,0.018,0,1-2,-3.13,10.8,25.943691345151198,0
219,KC,2021-08-27,86.4,-2.98,4.85,"Kimbrel, Craig",622110,518886,,ball,14.0,Matt Duffy walks.,R,R,R,CWS,CHC,B,,,0,2,2021,1.0,-9.84,1.5,1.12,,,,2,9,Top,,,518735,8.63506487291305,-125.56118810515947,-0.9974450153390644,8.840081735078458,25.13000535272446,-40.85416216046547,3.37,1.6,,,,86.5,2733.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.12,,,,,,,,92,3,Knuckle Curve,17,11,11,17,11,17,11,17,Standard,Standard,57.0,0.0,0.011,0,0-2,-1.5,-12.0,31.631944444444443,0
220,FF,2021-08-27,96.2,-3.03,4.75,"Kimbrel, Craig",622110,518886,,called_strike,5.0,Matt Duffy walks.,R,R,R,CWS,CHC,S,,,0,1,2021,-0.85,11.76,0.17,2.36,,,,2,9,Top,,,518735,10.439588678302432,-139.76958256781327,-2.9728944881511863,-13.447235125962436,29.72749596110661,-18.866627034204544,3.41,1.6,,,,96.6,2351.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.01,,,,,,,,92,2,4-Seam Fastball,17,11,11,17,11,17,11,17,Standard,Standard,224.0,0.0,-0.024,1,0-1,-0.17,10.2,24.43866943866944,0
221,FF,2021-08-27,95.7,-3.09,4.78,"Kimbrel, Craig",622110,518886,,called_strike,4.0,Matt Duffy walks.,R,R,R,CWS,CHC,S,,,0,0,2021,-0.84,14.16,-0.68,2.17,,,,2,9,Top,,,518735,8.258200975976417,-139.0965538374074,-3.943158664686245,-12.747526007875328,30.343724270062182,-16.10292846212777,3.37,1.62,,,,95.9,2352.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.12,,,,,,,,92,1,4-Seam Fastball,17,11,11,17,11,17,11,17,Standard,Standard,222.0,0.0,-0.018,1,0-0,0.68,10.08,24.57680250783699,0
222,FF,2021-08-27,95.1,-2.92,4.77,"Kimbrel, Craig",621550,518886,home_run,hit_into_play,5.0,Patrick Wisdom homers (23) on a fly ball to left field.,R,R,R,CWS,CHC,X,,fly_ball,2,2,2021,-0.79,13.799999999999999,0.26,2.59,,,,2,9,Top,17.73,63.55,518735,10.102377434443966,-138.22442340770874,-2.7002473978925186,-12.220525311239356,27.184471787519733,-16.922019078522137,3.47,1.59,426.0,105.8,27.0,95.7,2338.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.06,0.94,1.849,2.0,1.0,0.0,3.0,6.0,91,5,4-Seam Fastball,17,10,10,17,11,17,11,17,Standard,Standard,227.0,0.0,1.013,1,2-2,-0.26,9.48,24.58464773922187,0
223,FF,2021-08-27,96.7,-3.06,4.84,"Kimbrel, Craig",621550,518886,,foul,9.0,Patrick Wisdom homers (23) on a fly ball to left field.,R,R,R,CWS,CHC,S,,,2,1,2021,-0.77,14.28,0.64,2.07,,,,2,9,Top,,,518735,11.66297190422979,-140.44699865066073,-4.6253358621727445,-12.632129706025465,27.523456585085352,-15.461801794543566,3.47,1.59,208.0,73.6,42.0,97.5,2437.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.97,,,,,,,,91,4,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,224.0,0.0,-0.028,1,2-1,-0.64,9.24,25.201654601861428,0
224,FF,2021-08-27,96.5,-2.92,4.7,"Kimbrel, Craig",621550,518886,,ball,14.0,Patrick Wisdom homers (23) on a fly ball to left field.,R,R,R,CWS,CHC,B,,,1,1,2021,-0.64,14.76,0.95,1.69,,,,2,9,Top,,,518735,11.818359130500326,-140.07418451361133,-5.28934832385369,-10.937240462429283,28.307180713277624,-14.889626527775624,3.47,1.59,,,,97.4,2349.0,6.7,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.82,,,,,,,,91,3,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,222.0,0.0,0.02,0,1-1,-0.95,7.68,24.3419689119171,0
225,FF,2021-08-27,96.2,-3.0,4.82,"Kimbrel, Craig",621550,518886,,called_strike,3.0,Patrick Wisdom homers (23) on a fly ball to left field.,R,R,R,CWS,CHC,S,,,1,0,2021,-0.68,15.0,0.34,2.81,,,,2,9,Top,,,518735,10.459039474681251,-139.7846086203303,-2.60843842886244,-11.167842996961864,28.86697305157769,-15.32071257970981,3.32,1.58,,,,97.1,2438.0,6.7,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.83,,,,,,,,91,2,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,224.0,0.0,-0.02,1,1-0,-0.34,8.16,25.343035343035343,0
226,KC,2021-08-27,86.3,-2.79,4.99,"Kimbrel, Craig",621550,518886,,ball,14.0,Patrick Wisdom homers (23) on a fly ball to left field.,R,R,R,CWS,CHC,B,,,0,0,2021,0.65,-7.4399999999999995,0.99,0.72,,,,2,9,Top,,,518735,7.70918331442344,-125.62585721609962,-2.7682358454850258,5.640010409766412,21.708575516587366,-38.50259526187649,3.28,1.51,,,,87.1,2594.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.03,,,,,,,,91,1,Knuckle Curve,17,10,10,17,10,17,10,17,Standard,Standard,50.0,0.0,0.016,0,0-0,-0.99,-7.800000000000001,30.057937427578217,0
227,FF,2021-08-27,95.5,-2.78,4.9,"Kimbrel, Craig",643524,518886,strikeout,swinging_strike,3.0,Frank Schwindel strikes out swinging.,R,R,R,CWS,CHC,S,2.0,,0,2,2021,-0.51,15.120000000000001,0.63,2.89,,,,1,9,Top,,,518735,10.149694806931802,-138.9405133875569,-2.57391550854736,-8.642615493568085,26.17754479035473,-15.276733577985182,3.41,1.56,,,,96.4,2259.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.02,,,0.0,1.0,0.0,0.0,,90,3,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,218.0,0.0,-0.101,1,0-2,-0.63,6.12,23.654450261780106,1
228,KC,2021-08-27,85.0,-2.85,5.12,"Kimbrel, Craig",643524,518886,,called_strike,9.0,Frank Schwindel strikes out swinging.,R,R,R,CWS,CHC,S,,,0,1,2021,1.04,-8.879999999999999,0.5,2.07,,,,1,9,Top,,,518735,5.795463235257578,-123.84853122709109,0.5776369378456012,9.734318820480944,22.09827002200628,-40.12543736830663,3.3,1.63,,,,85.8,2643.0,6.5,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.03,,,,,,,,90,2,Knuckle Curve,17,10,10,17,10,17,10,17,Standard,Standard,53.0,0.0,-0.035,1,0-1,-0.5,-12.48,31.094117647058823,0
229,KC,2021-08-27,84.4,-3.0,5.04,"Kimbrel, Craig",643524,518886,,called_strike,2.0,Frank Schwindel strikes out swinging.,R,R,R,CWS,CHC,S,,,0,0,2021,1.09,-2.16,-0.09,2.89,,,,1,9,Top,,,518735,4.609795411381656,-122.97212651296364,1.5959442768362035,10.414741931447498,20.44663579382244,-34.480263741096444,3.26,1.59,,,,84.7,2692.0,6.1,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.42,,,,,,,,90,1,Knuckle Curve,17,10,10,17,10,17,10,17,Standard,Standard,56.0,0.0,-0.027,1,0-0,0.09,-13.080000000000002,31.895734597156395,0
230,FF,2021-08-27,95.2,-2.81,4.91,"Kimbrel, Craig",641684,518886,out,hit_into_play,9.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,X,4.0,popup,3,2,2021,-0.71,12.96,0.46,1.83,,,,0,9,Top,167.64,143.52,518735,10.246996550114511,-138.29955243369602,-4.933425203354156,-11.282956160883003,29.22252412642085,-17.3159337346115,3.37,1.53,175.0,90.6,61.0,96.0,2417.0,6.7,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.79,0.006,0.005,0.0,1.0,0.0,0.0,3.0,89,6,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,228.0,0.001,-0.317,1,3-2,-0.46,8.52,25.38865546218487,0
231,FF,2021-08-27,95.2,-2.82,4.86,"Kimbrel, Craig",641684,518886,,ball,14.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,B,,,2,2,2021,-0.56,13.440000000000001,1.23,2.08,,,,0,9,Top,,,518735,11.94069329376479,-138.20311649069365,-4.242472146298496,-9.482099396461049,26.5636471183654,-16.950485444002876,3.22,1.56,,,,96.2,2243.0,6.7,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.82,,,,,,,,89,5,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,220.0,0.0,0.101,0,2-2,-1.23,6.720000000000001,23.560924369747898,0
232,FF,2021-08-27,96.1,-2.85,4.85,"Kimbrel, Craig",641684,518886,,ball,12.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,B,,,1,2,2021,-0.53,12.0,1.17,2.69,,,,0,9,Top,,,518735,11.961520228056443,-139.5238020350791,-2.428743440432493,-9.395228865730514,28.663716011105592,-18.66383540326608,3.13,1.56,,,,97.2,2318.0,6.8,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.66,,,,,,,,89,4,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,227.0,0.0,0.043,0,1-2,-1.17,6.36,24.120707596253904,0
233,FF,2021-08-27,94.7,-2.89,4.85,"Kimbrel, Craig",641684,518886,,swinging_strike,2.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,S,,,1,1,2021,-0.6,16.56,0.01,3.4,,,,0,9,Top,,,518735,8.928601276223215,-137.61349359714492,-1.133772473283238,-9.677413419212536,31.586161636162718,-14.676542560675234,3.37,1.53,,,,94.7,2353.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.08,,,,,,,,89,3,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,227.0,0.0,-0.057,1,1-1,-0.01,7.199999999999999,24.84688489968321,1
234,FF,2021-08-27,94.6,-2.92,4.83,"Kimbrel, Craig",641684,518886,,called_strike,4.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,S,,,1,0,2021,-0.68,13.919999999999998,-0.29,2.36,,,,0,9,Top,,,518735,8.391067768382204,-137.69600044035928,-3.4338139569240385,-10.386906024893994,27.11412047611455,-16.71150059819078,3.17,1.51,,,,95.2,2169.0,6.4,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,54.1,,,,,,,,89,2,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,228.0,0.0,-0.049,1,1-0,0.29,8.16,22.928118393234673,0
235,FF,2021-08-27,94.9,-2.88,4.95,"Kimbrel, Craig",641684,518886,,ball,11.0,Michael Hermosillo pops out to second baseman Leury Garcia.,R,R,R,CWS,CHC,B,,,0,0,2021,-0.59,12.120000000000001,-0.86,4.47,,,,0,9,Top,,,518735,6.629627383307985,-138.1037002323792,2.1634719813899177,-8.969462173960059,29.69468062910753,-19.912299873867493,3.23,1.54,,,,95.7,2236.0,6.7,632718,518886,518735,547989,544725,660162,514917,571875,673357,683734,53.82,,,,,,,,89,1,4-Seam Fastball,17,10,10,17,10,17,10,17,Standard,Standard,224.0,0.0,0.038,0,0-0,0.86,7.08,23.561643835616437,0
236,FF,2021-08-26,96.2,-2.9,4.96,"Kimbrel, Craig",606192,518886,out,hit_into_play,2.0,"Teoscar Hernandez grounds out, pitcher Craig Kimbrel to first baseman Andrew Vaughn.",R,R,R,TOR,CWS,X,1.0,ground_ball,0,0,2021,-0.83,15.36,0.2,3.29,,,665489.0,2,9,Bot,129.1,164.34,664874,10.112382250359689,-139.7769586516315,-1.7164399432823505,-13.202525728633114,33.09801967155765,-15.223797852847149,3.47,1.59,10.0,99.4,-18.0,96.1,2198.0,6.4,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,54.05,0.163,0.147,0.0,1.0,0.0,0.0,2.0,81,1,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard,221.0,-0.014,-0.225,1,0-0,-0.2,9.959999999999999,22.848232848232847,0
237,KC,2021-08-26,85.3,-2.9,5.09,"Kimbrel, Craig",665489,518886,single,hit_into_play,9.0,Vladimir Guerrero singles on a ground ball to left fielder Eloy Jimenez.,R,R,R,TOR,CWS,X,7.0,ground_ball,0,0,2021,0.94,-7.92,0.29,1.6,,,,2,9,Bot,76.31,113.01,664874,5.594882723770194,-124.1403359056994,-0.5371964841640162,8.404927387617894,27.16762619547501,-39.07685904448751,3.47,1.59,136.0,83.8,8.0,84.8,2615.0,6.2,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,54.33,0.426,0.383,0.9,1.0,1.0,0.0,4.0,80,1,Knuckle Curve,7,10,7,10,10,7,7,10,Standard,Standard,48.0,0.009,0.121,1,0-0,-0.29,-11.28,30.656506447831184,0
238,FF,2021-08-26,97.1,-2.97,4.89,"Kimbrel, Craig",543760,518886,out,hit_into_play,1.0,Marcus Semien lines out to third baseman Leury Garcia.,R,R,R,TOR,CWS,X,5.0,line_drive,0,0,2021,-1.0,13.799999999999999,-0.29,2.93,,,,1,9,Bot,92.85,159.28,664874,9.452811417836184,-141.00588096108146,-2.253399151710777,-15.648201105869608,36.942264784834514,-16.669735815513533,3.37,1.53,133.0,93.5,8.0,96.6,2285.0,6.4,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,54.06,0.589,0.553,0.0,1.0,0.0,0.0,4.0,79,1,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard,225.0,-0.012,-0.163,1,0-0,0.29,12.0,23.532440782698252,0
239,KC,2021-08-26,86.1,-2.84,5.02,"Kimbrel, Craig",666182,518886,strikeout,swinging_strike,9.0,Bo Bichette strikes out swinging.,R,R,R,TOR,CWS,S,2.0,,0,2,2021,1.27,-2.64,0.72,1.6,,,,0,9,Bot,,,664874,5.8638116445767245,-125.19581561885236,-1.3186443308365512,11.843600356103837,28.989936499958887,-34.442018848935895,3.37,1.53,,,,85.5,2599.0,6.2,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,54.25,,,0.0,1.0,0.0,0.0,,78,3,Knuckle Curve,7,10,7,10,10,7,7,10,Standard,Standard,51.0,-0.021,-0.151,1,0-2,-0.72,-15.24,30.18583042973287,1
240,FF,2021-08-26,96.7,-2.87,5.0,"Kimbrel, Craig",666182,518886,,foul,2.0,Bo Bichette strikes out swinging.,R,R,R,TOR,CWS,S,,,0,1,2021,-0.77,15.0,0.17,3.07,,,,0,9,Bot,,,664874,9.91726099100735,-140.42810548410606,-2.3998420348573277,-12.582203805587504,33.68168957656233,-15.275645289916838,3.37,1.53,245.0,76.9,46.0,96.8,2257.0,6.6,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,53.89,,,,,,,,78,2,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard,220.0,0.0,-0.052,1,0-1,-0.17,9.24,23.340227507755944,0
241,FF,2021-08-26,96.8,-2.91,4.92,"Kimbrel, Craig",666182,518886,,swinging_strike,6.0,Bo Bichette strikes out swinging.,R,R,R,TOR,CWS,S,,,0,0,2021,-0.89,16.799999999999997,0.46,2.76,,,,0,9,Bot,,,664874,11.03495395492786,-140.4323515214232,-3.3227619441412704,-14.4714037316919,35.35232203753276,-13.161649958631068,3.37,1.53,,,,96.3,2277.0,6.4,632724,518886,664874,683734,514917,544725,641313,650391,673357,571718,54.06,,,,,,,,78,1,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard,225.0,0.0,-0.038,1,0-0,-0.46,10.68,23.522727272727273,1
242,KC,2021-08-23,85.1,-3.03,4.86,"Kimbrel, Craig",606192,518886,strikeout,swinging_strike,14.0,Teoscar Hernandez strikes out swinging.,R,R,R,TOR,CWS,S,2.0,,1,2,2021,1.14,-2.2800000000000002,1.28,1.53,665489.0,,,2,8,Bot,,,664874,7.822979293289983,-123.77021744901334,-1.077317524500747,10.057405289933309,25.98871635263808,-34.155260313929425,3.47,1.59,,,,85.0,2359.0,6.4,632787,518886,664874,547989,514917,660162,664901,683734,673357,571718,54.11,,,0.0,1.0,0.0,0.0,,64,5,Knuckle Curve,2,1,2,1,1,2,2,1,Standard,Standard,57.0,-0.025,-0.234,1,1-2,-1.28,-13.68,27.720329024676854,1
