,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
762,FF,2021-08-20,"Harper, Bryce",83.5,65.0,207.0,,,,,,,,,,S,,,,foul,"Bryce Harper pops out, third baseman Manny Machado to first baseman Eric Hosmer.",1,0,1-0,4,1,0,0,0,0,0,94.9,2601.0,210.0,-0.66,7.92,20.4,-1.68,5.47,94.6,6.3,54.2,0.8,-0.8,2.82,,,516416.0,1,8,Top,543592,3.7691117381227737,-138.03613080642302,-5.040619013311582,-9.291358777653606,32.60955550587233,-9.598762365033457,3.49,1.6,L,R,94.9,2601.0,210.0,-0.66,7.92,20.4,-1.68,5.47,94.6,6.3,54.2,0.8,-0.8,2.82,547180,641941,SD,PHI,Infield shift,Strategic,632817,62,2,4-Seam Fastball,2,3,3,2,0.0,-0.051,2021
763,FF,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper pops out, third baseman Manny Machado to first baseman Eric Hosmer.",0,0,0-0,11,0,0,0,0,0,0,95.0,2554.0,212.0,-0.77,9.24,21.72,-1.65,5.49,94.6,6.2,54.28,1.69,-1.69,2.8,,,516416.0,1,8,Top,543592,1.6036460165572288,-138.25586997340696,-5.376461473605273,-10.15974047488034,32.973273671364595,-8.082455642700728,3.19,1.64,L,R,95.0,2554.0,212.0,-0.77,9.24,21.72,-1.65,5.49,94.6,6.2,54.28,1.69,-1.69,2.8,547180,641941,SD,PHI,Infield shift,Strategic,632817,62,1,4-Seam Fastball,2,3,3,2,0.0,0.046,2021
764,FF,2021-08-20,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,1,2,1-2,11,1,1,0,0,0,1,95.7,2455.0,158.0,0.29,-3.4799999999999995,20.88,1.9,6.62,96.4,6.8,53.75,0.02,-0.02,4.01,516416.0,,,1,1,Top,543592,-5.766986678701857,-139.15997556171172,-5.226383405704754,5.096530260493164,31.4087589581696,-8.568053592386658,3.49,1.6,L,L,95.7,2455.0,158.0,0.29,-3.4799999999999995,20.88,1.9,6.62,96.4,6.8,53.75,0.02,-0.02,4.01,547180,605483,SD,PHI,Strategic,Strategic,632817,3,5,4-Seam Fastball,0,0,0,0,0.06,-0.392,2021
765,FF,2021-08-20,"Harper, Bryce",85.3,77.0,91.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,2,1-2,6,1,0,0,0,0,0,96.0,2440.0,153.0,0.75,-9.0,18.84,2.0,6.61,95.7,6.7,53.75,-0.45,0.45,2.75,516416.0,,,1,1,Top,543592,-5.846918925244568,-139.35290325170433,-8.07044601476668,11.232568415426824,37.97609745558479,-10.073781268422492,3.49,1.6,L,L,96.0,2440.0,153.0,0.75,-9.0,18.84,2.0,6.61,95.7,6.7,53.75,-0.45,0.45,2.75,547180,605483,SD,PHI,Strategic,Strategic,632817,3,4,4-Seam Fastball,0,0,0,0,0.0,0.0,2021
766,SL,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,2,0-2,13,0,0,0,0,0,0,85.3,2506.0,271.0,-0.55,6.6000000000000005,-4.800000000000001,1.98,6.54,85.2,6.7,53.85,0.71,-0.71,0.71,516416.0,,,1,1,Top,543592,-5.249201065071817,-123.99342301087556,-6.520385713509072,-4.319628822535264,29.109886840539453,-34.9142463856647,3.01,1.55,L,L,85.3,2506.0,271.0,-0.55,6.6000000000000005,-4.800000000000001,1.98,6.54,85.2,6.7,53.85,0.71,-0.71,0.71,547180,605483,SD,PHI,Strategic,Strategic,632817,3,3,Slider,0,0,0,0,0.0,0.022,2021
767,FF,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,Bryce Harper strikes out swinging.,0,1,0-1,5,1,0,0,0,1,0,96.7,2495.0,158.0,0.4,-4.800000000000001,20.4,1.88,6.56,97.3,6.9,53.58,0.24,-0.24,2.24,,,516416.0,1,1,Top,543592,-6.603372673605161,-140.35615579063537,-9.889553933144573,6.782446671679094,33.64447907645722,-7.570648022791172,3.26,1.6,L,L,96.7,2495.0,158.0,0.4,-4.800000000000001,20.4,1.88,6.56,97.3,6.9,53.58,0.24,-0.24,2.24,547180,605483,SD,PHI,Infield shift,Strategic,632817,3,2,4-Seam Fastball,0,0,0,0,-0.016,-0.064,2021
768,FF,2021-08-20,"Harper, Bryce",88.6,-5.0,23.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,0,0-0,12,1,0,0,1,0,0,95.9,2382.0,152.0,0.66,-7.92,18.12,1.91,6.59,96.3,6.8,53.72,-1.06,1.06,2.7,,,516416.0,1,1,Top,543592,-3.769536751082789,-139.3411285419333,-8.073160016086966,9.464187957816517,34.09649924414392,-10.877587554966276,3.49,1.6,L,L,95.9,2382.0,152.0,0.66,-7.92,18.12,1.91,6.59,96.3,6.8,53.72,-1.06,1.06,2.7,547180,605483,SD,PHI,Infield shift,Strategic,632817,3,1,4-Seam Fastball,0,0,0,0,0.0,-0.048,2021
769,CU,2021-08-20,"Harper, Bryce",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Bryce Harper walks.,3,2,3-2,11,0,0,0,0,0,0,83.5,2881.0,49.0,1.07,-12.84,-0.96,-1.62,6.0,82.8,5.6,54.89,0.98,-0.98,4.14,,,,1,6,Top,543592,-0.6147172914898908,-121.63096684320335,2.2059792061628647,10.847914252308838,21.902676332245345,-33.575454780076726,3.09,1.56,L,R,83.5,2881.0,49.0,1.07,-12.84,-0.96,-1.62,6.0,82.8,5.6,54.89,0.98,-0.98,4.14,547180,572955,SD,PHI,Strategic,4th outfielder,632817,43,7,Curveball,2,3,3,2,-0.026,0.214,2021
770,CU,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.,2,2,2-2,14,0,0,0,0,0,0,86.6,2995.0,26.0,0.29,-3.4799999999999995,-4.4399999999999995,-1.54,5.96,85.7,5.9,54.64,-1.34,1.34,0.45,,,,1,6,Top,543592,6.229154062295948,-125.90395244692152,-6.143042806759395,1.7704856251943288,26.48114840977906,-34.96555415005607,3.04,1.6,L,R,86.6,2995.0,26.0,0.29,-3.4799999999999995,-4.4399999999999995,-1.54,5.96,85.7,5.9,54.64,-1.34,1.34,0.45,547180,572955,SD,PHI,Infield shift,Strategic,632817,43,6,Curveball,2,3,3,2,0.0,0.07,2021
771,FF,2021-08-20,"Harper, Bryce",81.4,43.0,254.0,,,,,,,,,,S,,,,foul,Bryce Harper walks.,2,2,2-2,11,1,0,0,0,0,0,92.4,1914.0,226.0,-1.19,14.28,13.080000000000002,-1.71,5.86,91.5,5.8,54.67,0.17,-0.17,3.63,,,,1,6,Top,543592,6.45724685488492,-134.39903783795853,-2.173351278538337,-15.814191553964324,30.135846609251644,-18.766114789945853,3.49,1.6,L,R,92.4,1914.0,226.0,-1.19,14.28,13.080000000000002,-1.71,5.86,91.5,5.8,54.67,0.17,-0.17,3.63,547180,572955,SD,PHI,Strategic,4th outfielder,632817,43,5,4-Seam Fastball,2,3,3,2,0.0,0.0,2021
772,CU,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.,1,2,1-2,14,0,0,0,0,0,0,84.3,2912.0,37.0,0.89,-10.68,-4.08,-1.48,6.03,83.4,5.9,54.65,-0.59,0.59,0.63,,,,1,6,Top,543592,3.0030426099582583,-122.62164210873152,-5.457084402419467,8.349722847457855,25.44885980554832,-34.63870237649012,2.98,1.57,L,R,84.3,2912.0,37.0,0.89,-10.68,-4.08,-1.48,6.03,83.4,5.9,54.65,-0.59,0.59,0.63,547180,572955,SD,PHI,Infield shift,Strategic,632817,43,4,Curveball,2,3,3,2,0.0,0.028,2021
773,CU,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper walks.,1,1,1-1,11,1,1,0,0,0,1,83.5,2832.0,49.0,0.69,-8.28,-3.96,-1.67,5.99,83.1,5.8,54.72,0.93,-0.93,2.71,,,,1,6,Top,543592,0.3216381302011819,-121.71283363688462,-0.5261081188691327,6.874567988117936,22.5805761464971,-35.61487831894254,3.49,1.6,L,R,83.5,2832.0,49.0,0.69,-8.28,-3.96,-1.67,5.99,83.1,5.8,54.72,0.93,-0.93,2.71,547180,572955,SD,PHI,Infield shift,Strategic,632817,43,3,Curveball,2,3,3,2,0.0,-0.043,2021
774,CU,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.,0,1,0-1,14,0,0,0,0,0,0,84.8,2954.0,38.0,0.88,-10.56,-4.92,-1.47,6.11,83.7,5.7,54.81,-0.28,0.28,0.08,,,,1,6,Top,543592,2.308545857201782,-123.38149611449992,-6.84174008110592,8.482048044946765,25.488778882383823,-35.15067166584888,3.11,1.65,L,R,84.8,2954.0,38.0,0.88,-10.56,-4.92,-1.47,6.11,83.7,5.7,54.81,-0.28,0.28,0.08,547180,572955,SD,PHI,Infield shift,Strategic,632817,43,2,Curveball,2,3,3,2,0.0,0.021,2021
775,CU,2021-08-20,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper walks.,0,0,0-0,4,1,1,0,1,0,0,84.1,2872.0,44.0,0.81,-9.72,-6.48,-1.57,6.1,83.1,5.6,54.9,0.78,-0.78,2.78,,,,1,6,Top,543592,0.2241270207566165,-122.56487162763403,-0.2485163565113326,8.088458554453641,24.616502056522396,-37.81331935621797,3.49,1.6,L,R,84.1,2872.0,44.0,0.81,-9.72,-6.48,-1.57,6.1,83.1,5.6,54.9,0.78,-0.78,2.78,547180,572955,SD,PHI,Infield shift,Strategic,632817,43,1,Curveball,2,3,3,2,0.0,-0.027,2021
776,FC,2021-08-19,"Harper, Bryce",65.8,-13.0,10.0,147.64,149.95,0.06,0.054,0.0,1.0,0.0,0.0,2.0,X,4.0,ground_ball,out,hit_into_play,"Bryce Harper grounds into a force out, second baseman Josh VanMeter to shortstop Nick Ahmed.   Jean Segura out at 2nd.",1,0,1-0,5,1,0,0,0,0,0,85.6,2174.0,188.0,-0.3,3.5999999999999996,7.92,3.73,5.6,85.9,6.5,53.95,0.05,-0.05,2.44,663897.0,,516416.0,2,8,Top,592407,-8.320053942452816,-124.48255580327496,-2.484796978216207,-1.4407424618496016,25.696860612213865,-25.004738700565625,3.49,1.6,L,L,85.6,2174.0,188.0,-0.3,3.5999999999999996,7.92,3.73,5.6,85.9,6.5,53.95,0.05,-0.05,2.44,547180,518516,ARI,PHI,Standard,Standard,632841,60,2,Cutter,6,1,1,6,0.009,-0.524,2021
777,FC,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds into a force out, second baseman Josh VanMeter to shortstop Nick Ahmed.   Jean Segura out at 2nd.",0,0,0-0,4,0,0,0,0,0,0,85.9,2088.0,177.0,-0.27,3.24,7.68,3.59,5.6,85.7,6.5,54.0,0.74,-0.74,2.69,663897.0,,516416.0,2,8,Top,592407,-9.739686148214602,-124.66978688629057,-1.875857991217801,-0.6505307729616212,26.94040283641313,-25.33407089862649,3.31,1.61,L,L,85.9,2088.0,177.0,-0.27,3.24,7.68,3.59,5.6,85.7,6.5,54.0,0.74,-0.74,2.69,547180,518516,ARI,PHI,Standard,Standard,632841,60,1,Cutter,6,1,1,6,0.0,0.051,2021
778,FC,2021-08-19,"Harper, Bryce",89.0,-7.0,19.0,153.91,158.82,0.171,0.154,0.0,1.0,0.0,0.0,2.0,X,3.0,ground_ball,out,hit_into_play,"Bryce Harper grounds out, first baseman Christian Walker to pitcher Madison Bumgarner.",2,1,2-1,6,1,0,0,0,0,0,85.7,2246.0,193.0,-0.54,6.48,6.48,3.76,5.63,86.0,6.6,53.92,-0.7,0.7,2.61,,,,2,6,Top,592407,-6.175428533175407,-124.67362862929136,-1.9518123117215265,-4.358299898173014,26.24912755544428,-26.318800966386345,3.49,1.6,L,L,85.7,2246.0,193.0,-0.54,6.48,6.48,3.76,5.63,86.0,6.6,53.92,-0.7,0.7,2.61,547180,518516,ARI,PHI,Strategic,Standard,632841,39,4,Cutter,1,0,0,1,0.017,-0.119,2021
779,FF,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, first baseman Christian Walker to pitcher Madison Bumgarner.",1,1,1-1,11,0,0,0,0,0,0,89.9,2218.0,139.0,0.85,-10.2,16.32,3.67,5.69,89.9,6.6,53.92,0.14,-0.14,3.68,,,,2,6,Top,592407,-11.27450507333786,-130.3826529166553,-1.831368713442656,12.142180980024358,28.84001501790742,-16.533596188807806,3.14,1.6,L,L,89.9,2218.0,139.0,0.85,-10.2,16.32,3.67,5.69,89.9,6.6,53.92,0.14,-0.14,3.68,547180,518516,ARI,PHI,Strategic,Standard,632841,39,3,4-Seam Fastball,1,0,0,1,0.0,0.02,2021
780,FC,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds out, first baseman Christian Walker to pitcher Madison Bumgarner.",0,1,0-1,11,0,0,0,0,0,0,85.2,2221.0,201.0,-0.4,4.800000000000001,6.84,3.67,5.64,84.9,6.5,54.01,0.89,-0.89,3.17,,,,2,6,Top,592407,-9.93194398114273,-123.69058904223525,-0.5601962380451981,-1.8402374536250177,27.22301305719796,-26.476683826712865,3.08,1.58,L,L,85.2,2221.0,201.0,-0.4,4.800000000000001,6.84,3.67,5.64,84.9,6.5,54.01,0.89,-0.89,3.17,547180,518516,ARI,PHI,Standard,Standard,632841,39,2,Cutter,1,0,0,1,0.0,0.014,2021
781,CU,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,"Bryce Harper grounds out, first baseman Christian Walker to pitcher Madison Bumgarner.",0,0,0-0,13,1,1,0,1,0,1,77.4,2288.0,295.0,-0.82,9.84,-0.6000000000000001,3.77,5.71,77.4,6.5,53.96,0.91,-0.91,2.24,,,,2,6,Top,592407,-8.529364529510534,-112.44216696158097,-0.2850304797530197,-5.230468891176239,22.069064847706265,-32.77045506486563,3.49,1.6,L,L,77.4,2288.0,295.0,-0.82,9.84,-0.6000000000000001,3.77,5.71,77.4,6.5,53.96,0.91,-0.91,2.24,547180,518516,ARI,PHI,Standard,Standard,632841,39,1,Curveball,1,0,0,1,0.0,-0.018,2021
782,SI,2021-08-19,"Harper, Bryce",69.3,-7.0,22.0,159.83,167.76,0.089,0.08,0.0,1.0,0.0,0.0,2.0,X,3.0,ground_ball,out,hit_into_play,Bryce Harper grounds out to first baseman Christian Walker.,0,1,0-1,12,1,0,0,0,0,0,89.6,1875.0,143.0,1.24,-14.879999999999999,11.64,3.71,5.7,89.9,6.7,53.85,-1.1,1.1,3.23,,,,1,4,Top,592407,-9.118120670621805,-130.1324207248013,-2.0950896938428443,16.00245280975168,28.25721362338562,-20.984058877749007,3.49,1.6,L,L,89.6,1875.0,143.0,1.24,-14.879999999999999,11.64,3.71,5.7,89.9,6.7,53.85,-1.1,1.1,3.23,547180,518516,ARI,PHI,Standard,Standard,632841,21,2,Sinker,0,0,0,0,0.019,-0.136,2021
783,FF,2021-08-19,"Harper, Bryce",78.2,59.0,200.0,,,,,,,,,,S,,,,foul,Bryce Harper grounds out to first baseman Christian Walker.,0,0,0-0,4,1,0,0,1,0,0,89.6,2049.0,142.0,0.78,-9.36,15.36,3.76,5.68,89.7,6.7,53.83,0.45,-0.45,2.55,,,,1,4,Top,592407,-12.078308822376046,-129.88955698474803,-4.402920325749594,11.469965289462962,28.54803561502734,-16.884021865345623,3.49,1.6,L,L,89.6,2049.0,142.0,0.78,-9.36,15.36,3.76,5.68,89.7,6.7,53.83,0.45,-0.45,2.55,547180,518516,ARI,PHI,Standard,Standard,632841,21,1,4-Seam Fastball,0,0,0,0,0.0,-0.027,2021
784,CU,2021-08-19,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,1,2,1-2,13,1,1,0,0,0,1,76.0,2209.0,297.0,-0.78,9.36,-5.28,3.68,5.71,75.7,6.3,54.15,0.51,-0.51,1.44,,516416.0,,1,1,Top,592407,-7.374595195928409,-110.4228318760899,-1.0042636415742938,-4.935478839463741,21.112251029751945,-35.83214577437042,3.49,1.6,L,L,76.0,2209.0,297.0,-0.78,9.36,-5.28,3.68,5.71,75.7,6.3,54.15,0.51,-0.51,1.44,547180,518516,ARI,PHI,Standard,Standard,632841,3,4,Curveball,0,0,0,0,0.034,-0.269,2021
785,FF,2021-08-19,"Harper, Bryce",94.4,-35.0,3.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,1,1-1,8,1,0,0,0,0,0,90.0,2227.0,137.0,0.78,-9.36,15.96,3.76,5.72,90.1,6.6,53.87,-0.13,0.13,1.75,,516416.0,,1,1,Top,592407,-10.711106352267704,-130.54118223929223,-6.674334168535108,11.252869026696514,28.562887711588225,-15.640339665064335,3.49,1.6,L,L,90.0,2227.0,137.0,0.78,-9.36,15.96,3.76,5.72,90.1,6.6,53.87,-0.13,0.13,1.75,547180,518516,ARI,PHI,Standard,Standard,632841,3,3,4-Seam Fastball,0,0,0,0,0.0,-0.073,2021
786,FF,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,0,1-0,4,1,0,0,0,0,0,90.4,2240.0,141.0,0.83,-9.959999999999999,15.72,3.65,5.7,90.9,6.8,53.66,0.34,-0.34,2.72,,516416.0,,1,1,Top,592407,-11.785071569950544,-131.12855965904117,-4.257723734985687,12.082062839699224,28.4153583736416,-16.365038062548734,3.49,1.6,L,L,90.4,2240.0,141.0,0.83,-9.959999999999999,15.72,3.65,5.7,90.9,6.8,53.66,0.34,-0.34,2.72,547180,518516,ARI,PHI,Standard,Standard,632841,3,2,4-Seam Fastball,0,0,0,0,0.0,-0.045,2021
787,FC,2021-08-19,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,0,0-0,13,0,0,0,0,0,0,85.6,2363.0,156.0,-0.22,2.64,8.16,3.76,5.69,85.8,6.7,53.81,1.28,-1.28,0.92,,516416.0,,1,1,Top,592407,-11.486280039399674,-124.07846575763368,-6.302232307272441,0.0715164875666797,25.704047725855617,-24.02951940653447,3.2,1.6,L,L,85.6,2363.0,156.0,-0.22,2.64,8.16,3.76,5.69,85.8,6.7,53.81,1.28,-1.28,0.92,547180,518516,ARI,PHI,Standard,Standard,632841,3,1,Cutter,0,0,0,0,0.0,0.032,2021
788,FF,2021-08-18,"Harper, Bryce",100.4,39.0,383.0,108.78,44.57,0.143,0.25,0.0,1.0,0.0,0.0,5.0,X,8.0,fly_ball,out,hit_into_play,Bryce Harper flies out sharply to center fielder Ketel Marte.   Jean Segura to 2nd.,2,0,2-0,2,1,0,0,0,0,0,91.0,2175.0,222.0,-0.22,2.64,13.799999999999999,-1.93,5.4,90.5,6.2,54.31,-0.03,0.03,2.92,,,516416.0,0,4,Top,608348,5.393079414397793,-132.34410161610649,-2.7207367045020447,-3.856711129496813,30.477915285758623,-18.29043864205186,3.49,1.6,L,R,91.0,2175.0,222.0,-0.22,2.64,13.799999999999999,-1.93,5.4,90.5,6.2,54.31,-0.03,0.03,2.92,547180,528748,ARI,PHI,Infield shift,Standard,632848,25,3,4-Seam Fastball,1,1,1,1,0.02,-0.553,2021
789,FF,2021-08-18,"Harper, Bryce",86.9,70.0,113.0,117.9,157.19,0.009,0.01,0.0,1.0,0.0,0.0,3.0,X,6.0,popup,out,hit_into_play,Bryce Harper pops out to shortstop Nick Ahmed.,0,2,0-2,12,1,0,0,0,0,0,91.0,2426.0,144.0,0.88,-10.56,18.240000000000002,1.17,6.46,89.7,5.7,54.8,-0.47,0.47,3.8,,,,2,8,Top,608348,-3.6119258701866497,-132.34964468882865,-3.9443787330710665,11.171128192379912,30.68125131702925,-13.763705719491316,3.49,1.6,L,L,91.0,2426.0,144.0,0.88,-10.56,18.240000000000002,1.17,6.46,89.7,5.7,54.8,-0.47,0.47,3.8,547180,592761,ARI,PHI,Standard,Standard,632848,64,3,4-Seam Fastball,4,2,2,4,0.013,-0.061,2021
790,FF,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper flies out sharply to center fielder Ketel Marte.   Jean Segura to 2nd.,1,0,1-0,12,0,0,0,0,0,0,91.2,2226.0,212.0,-0.18,2.16,11.16,-1.98,5.45,90.6,6.1,54.36,-0.12,0.12,3.35,,,516416.0,0,4,Top,608348,5.635291739541502,-132.69214355757438,-1.3213170069281546,-3.4600575399704936,30.815784674935795,-21.160134556765637,3.13,1.33,L,R,91.2,2226.0,212.0,-0.18,2.16,11.16,-1.98,5.45,90.6,6.1,54.36,-0.12,0.12,3.35,547180,528748,ARI,PHI,Infield shift,Standard,632848,25,2,4-Seam Fastball,1,1,1,1,0.0,0.11,2021
791,CH,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper flies out sharply to center fielder Ketel Marte.   Jean Segura to 2nd.,0,0,0-0,11,0,0,0,0,0,0,85.3,1239.0,241.0,-1.09,13.080000000000002,6.6000000000000005,-1.9,5.71,84.6,6.0,54.5,1.17,-1.17,2.79,,,516416.0,0,4,Top,608348,3.904037584391844,-124.16270256669762,-1.6045170897326346,-12.043187174866018,27.101018617629475,-26.4362155560748,3.24,1.76,L,R,85.3,1239.0,241.0,-1.09,13.080000000000002,6.6000000000000005,-1.9,5.71,84.6,6.0,54.5,1.17,-1.17,2.79,547180,528748,ARI,PHI,Infield shift,Standard,632848,25,1,Changeup,1,1,1,1,0.0,0.055,2021
792,FF,2021-08-18,"Harper, Bryce",83.6,61.0,235.0,,,,,,,,,,S,,,,foul,Bryce Harper pops out to shortstop Nick Ahmed.,0,1,0-1,2,1,0,0,0,0,0,91.7,2382.0,144.0,0.94,-11.28,20.04,1.25,6.47,90.0,5.5,54.97,-0.07,0.07,3.05,,,,2,8,Top,608348,-4.951746068917959,-133.30891693182235,-6.24865654045408,12.307949069206463,31.36810816111017,-11.183297077292274,3.49,1.6,L,L,91.7,2382.0,144.0,0.94,-11.28,20.04,1.25,6.47,90.0,5.5,54.97,-0.07,0.07,3.05,547180,592761,ARI,PHI,Standard,Standard,632848,64,2,4-Seam Fastball,4,2,2,4,0.0,-0.024,2021
793,FF,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,S,,,,foul,Bryce Harper pops out to shortstop Nick Ahmed.,0,0,0-0,2,1,0,0,0,0,0,91.2,2363.0,145.0,0.92,-11.040000000000001,19.44,1.38,6.41,89.6,5.6,54.85,0.15,-0.15,3.57,,,,2,8,Top,608348,-5.731344203778234,-132.5820726999992,-4.6107121984629815,12.094475620246127,31.81066970911428,-12.326255795513353,3.49,1.6,L,L,91.2,2363.0,145.0,0.92,-11.040000000000001,19.44,1.38,6.41,89.6,5.6,54.85,0.15,-0.15,3.57,547180,592761,ARI,PHI,Standard,Standard,632848,64,1,4-Seam Fastball,4,2,2,4,0.0,-0.018,2021
794,FF,2021-08-18,"Harper, Bryce",99.4,23.0,360.0,58.9,69.47,0.446,0.612,0.0,1.0,0.0,0.0,5.0,X,7.0,line_drive,out,hit_into_play,Bryce Harper lines out to left fielder Josh Rojas.,2,0,2-0,8,1,0,0,0,0,0,92.7,2121.0,225.0,-0.46,5.5200000000000005,10.44,-2.1,5.24,92.5,6.3,54.15,0.14,-0.14,1.62,,,,1,1,Top,608348,5.993729371913717,-134.8585102161079,-5.343941156655511,-6.933511903913238,31.08708194142713,-20.562358936215126,3.49,1.6,L,R,92.7,2121.0,225.0,-0.46,5.5200000000000005,10.44,-2.1,5.24,92.5,6.3,54.15,0.14,-0.14,1.62,547180,528748,ARI,PHI,Infield shift,Standard,632848,3,3,4-Seam Fastball,0,1,1,0,0.014,-0.239,2021
795,FF,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper lines out to left fielder Josh Rojas.,1,0,1-0,9,0,0,0,0,0,0,93.8,2098.0,229.0,-0.41,4.92,9.959999999999999,-2.13,5.21,93.7,6.3,54.22,-0.46,0.46,1.54,546318.0,,,1,1,Top,608348,7.597654497956472,-136.37128701479227,-5.604818975958758,-6.842327422168675,30.369921881006963,-20.72581418148664,3.24,1.65,L,R,93.8,2098.0,229.0,-0.41,4.92,9.959999999999999,-2.13,5.21,93.7,6.3,54.22,-0.46,0.46,1.54,547180,528748,ARI,PHI,Infield shift,Standard,632848,3,2,4-Seam Fastball,0,0,1,0,-0.032,0.054,2021
796,SL,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper lines out to left fielder Josh Rojas.,0,0,0-0,14,0,0,0,0,0,0,89.5,1969.0,215.0,0.28,-3.3600000000000003,7.4399999999999995,-2.02,5.48,88.9,6.0,54.49,-1.19,1.19,1.32,546318.0,,,1,1,Top,608348,7.289536788191697,-130.06870572253095,-5.513479754187612,1.620209797000875,27.48525461543149,-24.14120165290792,3.32,1.6,L,R,89.5,1969.0,215.0,0.28,-3.3600000000000003,7.4399999999999995,-2.02,5.48,88.9,6.0,54.49,-1.19,1.19,1.32,547180,528748,ARI,PHI,Infield shift,Standard,632848,3,1,Slider,0,0,0,0,0.0,0.033,2021
797,SL,2021-08-18,"Harper, Bryce",83.0,45.0,273.0,76.06,100.71,0.009,0.008,0.0,1.0,0.0,0.0,3.0,X,7.0,fly_ball,out,hit_into_play,Bryce Harper flies out to left fielder David Peralta.,0,2,0-2,13,1,0,0,0,0,0,85.5,2290.0,173.0,-0.47,5.64,7.32,1.63,6.43,84.1,5.6,54.92,1.14,-1.14,2.24,,,,1,6,Top,608348,-5.505840398388933,-124.30816598568454,-4.705459240849432,-3.666823875417288,27.07680117034185,-25.03463819846585,3.49,1.6,L,L,85.5,2290.0,173.0,-0.47,5.64,7.32,1.63,6.43,84.1,5.6,54.92,1.14,-1.14,2.24,547180,592761,ARI,PHI,Standard,Standard,632848,47,3,Slider,3,1,1,3,0.021,-0.101,2021
798,SL,2021-08-18,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper flies out to left fielder David Peralta.,0,1,0-1,13,1,1,0,0,0,1,84.5,2356.0,179.0,-0.45,5.4,6.36,1.58,6.37,83.5,5.7,54.79,0.76,-0.76,0.79,,,,1,6,Top,608348,-4.49172643346106,-122.8531026248512,-7.581267510176219,-3.6617243989467183,25.08758869049735,-25.497703123395706,3.49,1.6,L,L,84.5,2356.0,179.0,-0.45,5.4,6.36,1.58,6.37,83.5,5.7,54.79,0.76,-0.76,0.79,547180,592761,ARI,PHI,Standard,Standard,632848,47,2,Slider,3,1,1,3,0.0,-0.035,2021
