,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
30,FF,2021-10-01,"Gallo, Joey",111.9,20.0,317.0,176.63,99.04,0.92,1.593,0.0,1.0,0.0,0.0,6.0,X,9.0,line_drive,out,hit_into_play,Joey Gallo lines out to right fielder Manuel Margot.,2,1,2-1,8.0,1,0,0,0,0,0,94.7,2242.0,213.0,-0.55,6.6000000000000005,16.68,-2.18,5.23,93.8,6.2,54.25,0.18,-0.18,1.58,,,592450.0,2,6,Bot,642336,6.439435162045401,-137.56015781311274,-6.8371245931566085,-8.615827581187288,35.432699818431814,-13.138201213108545,3.58,1.68,L,R,94.7,2242.0,213.0,-0.55,6.6000000000000005,16.68,-2.18,5.23,93.8,6.2,54.25,0.18,-0.18,1.58,608336,545343,NYY,TB,Strategic,4th outfielder,632282,46,4,4-Seam Fastball,1,2,2,1,-0.042,-0.256,2021
31,SL,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,S,,,,foul,Joey Gallo lines out to right fielder Manuel Margot.,2,0,2-0,5.0,1,0,0,0,0,0,81.4,2672.0,42.0,0.83,-9.959999999999999,-3.5999999999999996,-2.23,5.27,81.0,6.1,54.43,0.12,-0.12,2.4,,,592450.0,2,6,Bot,642336,3.133744503914042,-118.55302559963428,0.7603807403241736,7.1287057266011935,24.037757631135285,-35.40914673557547,3.58,1.68,L,R,81.4,2672.0,42.0,0.83,-9.959999999999999,-3.5999999999999996,-2.23,5.27,81.0,6.1,54.43,0.12,-0.12,2.4,608336,545343,NYY,TB,Strategic,4th outfielder,632282,46,3,Slider,1,2,2,1,0.0,-0.057,2021
32,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo lines out to right fielder Manuel Margot.,1,0,1-0,11.0,0,0,0,0,0,0,93.7,2128.0,209.0,-0.61,7.32,16.799999999999997,-2.23,5.3,92.7,6.0,54.53,0.24,-0.24,4.18,,,592450.0,2,6,Bot,642336,6.43998758908956,-136.26619850160472,-0.1993908205800108,-9.106385232235176,32.85948772113919,-15.062413738492593,3.49,1.66,L,R,93.7,2128.0,209.0,-0.61,7.32,16.799999999999997,-2.23,5.3,92.7,6.0,54.53,0.24,-0.24,4.18,608336,545343,NYY,TB,Strategic,4th outfielder,632282,46,2,4-Seam Fastball,1,2,2,1,0.0,0.05,2021
33,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo lines out to right fielder Manuel Margot.,0,0,0-0,13.0,0,0,0,0,0,0,93.6,2145.0,213.0,-0.58,6.959999999999999,15.600000000000001,-2.16,5.33,92.3,5.9,54.55,0.51,-0.51,1.38,,,592450.0,2,6,Bot,642336,5.499128033356954,-135.97247336544794,-7.192077226075596,-8.47071868220865,34.081473941548786,-14.60511112428406,3.68,1.76,L,R,93.6,2145.0,213.0,-0.58,6.959999999999999,15.600000000000001,-2.16,5.33,92.3,5.9,54.55,0.51,-0.51,1.38,608336,545343,NYY,TB,Strategic,4th outfielder,632282,46,1,4-Seam Fastball,1,2,2,1,0.0,0.036,2021
34,SL,2021-10-01,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,called_strike,Joey Gallo called out on strikes.,3,2,3-2,9.0,1,0,0,0,1,0,86.5,2412.0,255.0,-0.13,1.56,-3.96,0.71,5.93,87.6,6.8,53.68,-0.64,0.64,1.71,,,519317.0,2,1,Bot,642336,0.095780538116555,-126.08033735663491,-3.2585215786081267,-1.4474262636941573,24.82009444262666,-35.26317035749955,3.26,1.36,L,L,86.5,2412.0,255.0,-0.13,1.56,-3.96,0.71,5.93,87.6,6.8,53.68,-0.64,0.64,1.71,608336,663556,NYY,TB,Infield shift,Standard,632282,9,6,Slider,1,1,1,1,-0.022,-0.264,2021
35,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,2,2,2-2,11.0,0,0,0,0,0,0,97.8,2373.0,141.0,0.74,-8.879999999999999,17.4,0.18,6.39,98.7,6.7,53.76,1.1,-1.1,3.3,,,519317.0,2,1,Bot,642336,-5.224465031238018,-142.24012926559308,-6.2375731138631725,11.268315554549012,31.494478243603396,-11.305826294787868,3.42,1.51,L,L,97.8,2373.0,141.0,0.74,-8.879999999999999,17.4,0.18,6.39,98.7,6.7,53.76,1.1,-1.1,3.3,608336,663556,NYY,TB,Infield shift,Standard,632282,9,5,4-Seam Fastball,1,1,1,1,0.0,0.072,2021
36,SL,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,1,2,1-2,13.0,0,0,0,0,0,0,88.5,2465.0,262.0,-0.38,4.5600000000000005,-1.32,0.64,5.89,89.6,6.9,53.59,2.07,-2.07,0.22,,,519317.0,2,1,Bot,642336,-5.897937447317523,-128.73827968478437,-7.628296327917628,-3.009560756571065,26.13517294675115,-32.031844584658366,3.5,1.69,L,L,88.5,2465.0,262.0,-0.38,4.5600000000000005,-1.32,0.64,5.89,89.6,6.9,53.59,2.07,-2.07,0.22,608336,663556,NYY,TB,Infield shift,Standard,632282,9,4,Slider,1,1,1,1,0.0,0.037,2021
37,SL,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo called out on strikes.,1,1,1-1,13.0,1,1,0,0,0,1,88.7,2452.0,245.0,-0.37,4.4399999999999995,2.04,0.6,6.0,89.8,6.7,53.75,1.36,-1.36,1.76,,,519317.0,2,1,Bot,642336,-4.067053118945599,-129.2476046472571,-4.766886617740833,-3.3463492815791263,25.15543982823778,-29.47260958098752,3.58,1.68,L,L,88.7,2452.0,245.0,-0.37,4.4399999999999995,2.04,0.6,6.0,89.8,6.7,53.75,1.36,-1.36,1.76,608336,663556,NYY,TB,Infield shift,Standard,632282,9,3,Slider,1,1,1,1,0.0,-0.059,2021
38,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,0,1,0-1,11.0,0,0,0,0,0,0,97.8,2441.0,141.0,0.66,-7.92,20.759999999999998,0.18,6.35,98.5,6.7,53.84,1.4,-1.4,3.58,,,519317.0,2,1,Bot,642336,-5.806492546225671,-142.25959921377006,-6.002525110937483,10.280034923060962,32.26000896338877,-7.489522202657188,3.42,1.55,L,L,97.8,2441.0,141.0,0.66,-7.92,20.759999999999998,0.18,6.35,98.5,6.7,53.84,1.4,-1.4,3.58,608336,663556,NYY,TB,Infield shift,Standard,632282,9,2,4-Seam Fastball,1,1,1,1,0.0,0.029,2021
39,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo called out on strikes.,0,0,0-0,4.0,1,1,0,1,0,0,97.5,2391.0,142.0,0.62,-7.4399999999999995,19.56,0.57,6.18,98.3,6.9,53.6,0.59,-0.59,2.71,,,519317.0,2,1,Bot,642336,-4.585645891778835,-141.7177715288197,-7.610229869835829,9.36177641393168,33.41496795496471,-8.65355833512973,3.58,1.68,L,L,97.5,2391.0,142.0,0.62,-7.4399999999999995,19.56,0.57,6.18,98.3,6.9,53.6,0.59,-0.59,2.71,608336,663556,NYY,TB,Infield shift,Standard,632282,9,1,4-Seam Fastball,1,1,1,1,0.0,-0.041,2021
40,SI,2021-10-01,"Gallo, Joey",81.0,-33.0,4.0,154.87,137.16,0.049,0.044,0.0,1.0,0.0,0.0,2.0,X,4.0,ground_ball,out,hit_into_play,"Joey Gallo grounds out, second baseman Joey Wendle to first baseman Ji-Man Choi.",0,1,0-1,4.0,1,0,0,0,0,0,95.0,1752.0,204.0,-0.67,8.040000000000001,8.64,-0.98,6.94,95.2,6.2,54.29,0.64,-0.64,2.81,,,,1,4,Bot,642336,2.3889026478095867,-138.2634560179126,-6.832487503549665,-9.106922801036832,27.995940313570383,-21.64445634929816,3.58,1.68,L,R,95.0,1752.0,204.0,-0.67,8.040000000000001,8.64,-0.98,6.94,95.2,6.2,54.29,0.64,-0.64,2.81,608336,664126,NYY,TB,Strategic,4th outfielder,632282,29,2,Sinker,1,2,2,1,-0.022,-0.136,2021
41,FF,2021-10-01,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,"Joey Gallo grounds out, second baseman Joey Wendle to first baseman Ji-Man Choi.",0,0,0-0,13.0,1,0,1,0,0,0,98.3,2351.0,188.0,0.19,-2.2800000000000002,18.84,-0.67,6.91,98.7,6.7,53.8,0.14,-0.14,1.52,,,,1,4,Bot,642336,1.0194151595930312,-142.62719802155877,-12.784662546246768,2.319199630643103,33.23606535282206,-7.969359782574263,3.56,1.67,L,R,98.3,2351.0,188.0,0.19,-2.2800000000000002,18.84,-0.67,6.91,98.7,6.7,53.8,0.14,-0.14,1.52,608336,664126,NYY,TB,Strategic,4th outfielder,632282,29,1,4-Seam Fastball,1,2,2,1,0.0,-0.027,2021
42,FF,2021-10-01,"Gallo, Joey",40.7,1.0,27.0,109.15,159.54,0.226,0.242,0.9,1.0,1.0,0.0,1.0,X,6.0,ground_ball,single,hit_into_play,Joey Gallo singles on a bunt ground ball to shortstop Wander Franco.   Giancarlo Stanton scores.,0,0,0-0,6.0,1,0,0,1,0,0,94.7,2665.0,204.0,-0.1,1.2000000000000002,18.240000000000002,-1.23,5.91,95.4,6.8,53.72,-0.78,0.78,2.52,519317.0,,,1,9,Bot,572287,5.5382716507608185,-137.75913281166896,-6.632202744632036,-2.5422192519078077,31.20382498062396,-11.565136973189004,3.58,1.68,L,R,94.7,2665.0,204.0,-0.1,1.2000000000000002,18.240000000000002,-1.23,5.91,95.4,6.8,53.72,-0.78,0.78,2.52,608336,552640,NYY,TB,Infield shift,4th outfielder,632282,71,1,4-Seam Fastball,1,4,4,2,0.052,-0.103,2021
43,SI,2021-09-29,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,called_strike,Joey Gallo called out on strikes.,1,2,1-2,14.0,1,0,0,0,0,0,94.3,2220.0,223.0,-1.47,17.64,13.440000000000001,-3.08,5.53,94.0,6.7,53.84,-0.84,0.84,1.64,,,,1,5,Top,624512,13.469201218610063,-136.38357322613558,-6.811906822691308,-21.398074143292455,32.78493482228845,-16.692899180056536,3.37,1.65,L,R,94.3,2220.0,223.0,-1.47,17.64,13.440000000000001,-3.08,5.53,94.0,6.7,53.84,-0.84,0.84,1.64,608336,621244,TOR,NYY,Infield shift,4th outfielder,632296,32,4,Sinker,4,0,0,4,0.011,-0.114,2021
44,FF,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,0,2,0-2,11.0,0,0,0,0,0,0,94.5,2362.0,224.0,-0.74,8.879999999999999,18.84,-3.16,5.66,93.6,6.4,54.07,-0.0,0.0,4.73,,,,1,5,Top,624512,9.872846410149638,-137.0694925037218,-0.1126400849434109,-11.792550243781694,36.46966925542576,-12.8641257494391,3.31,1.68,L,R,94.5,2362.0,224.0,-0.74,8.879999999999999,18.84,-3.16,5.66,93.6,6.4,54.07,-0.0,0.0,4.73,608336,621244,TOR,NYY,Infield shift,4th outfielder,632296,32,3,4-Seam Fastball,4,0,0,4,0.0,0.013,2021
45,FF,2021-09-29,"Gallo, Joey",79.2,57.0,222.0,,,,,,,,,,S,,,,foul,Joey Gallo called out on strikes.,0,1,0-1,1.0,1,0,0,0,0,0,94.3,2185.0,223.0,-1.1,13.200000000000001,13.68,-3.13,5.56,94.2,6.5,54.01,0.57,-0.57,3.04,,,,1,5,Top,624512,9.116513573301187,-137.0415358313294,-3.323905567105688,-15.900816808660426,32.45000558949605,-17.33453251182358,3.58,1.68,L,R,94.3,2185.0,223.0,-1.1,13.200000000000001,13.68,-3.13,5.56,94.2,6.5,54.01,0.57,-0.57,3.04,608336,621244,TOR,NYY,Strategic,4th outfielder,632296,32,2,4-Seam Fastball,4,0,0,4,0.0,-0.035,2021
46,SI,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo called out on strikes.,0,0,0-0,5.0,1,0,1,0,1,0,94.3,2158.0,220.0,-1.47,17.64,13.200000000000001,-3.08,5.57,94.6,6.7,53.76,-0.23,0.23,2.44,,,,1,5,Top,624512,11.92562711880262,-136.78439368459846,-4.868412564463911,-21.119948464961816,31.48663277098627,-17.447075320531873,3.48,1.68,L,R,94.3,2158.0,220.0,-1.47,17.64,13.200000000000001,-3.08,5.57,94.6,6.7,53.76,-0.23,0.23,2.44,608336,621244,TOR,NYY,Strategic,4th outfielder,632296,32,1,Sinker,4,0,0,4,0.0,-0.027,2021
47,CU,2021-09-29,"Gallo, Joey",103.3,22.0,375.0,150.77,48.65,0.66,0.988,0.0,1.0,0.0,0.0,6.0,X,8.0,line_drive,out,hit_into_play,Joey Gallo lines out sharply to center fielder George Springer.,1,2,1-2,7.0,1,0,0,0,0,0,84.3,2281.0,37.0,0.89,-10.68,-1.7999999999999998,-3.34,5.42,84.0,6.4,54.13,0.8,-0.8,2.07,,,,1,2,Top,624512,4.1401130652127485,-122.66461722370548,-1.001676026686801,7.964364215756203,27.445334589651686,-33.7300114648941,3.58,1.68,L,R,84.3,2281.0,37.0,0.89,-10.68,-1.7999999999999998,-3.34,5.42,84.0,6.4,54.13,0.8,-0.8,2.07,608336,621244,TOR,NYY,Infield shift,4th outfielder,632296,11,4,Curveball,2,0,0,2,0.016,-0.114,2021
48,SI,2021-09-29,"Gallo, Joey",88.1,64.0,248.0,,,,,,,,,,S,,,,foul,Joey Gallo lines out sharply to center fielder George Springer.,1,1,1-1,2.0,1,0,0,0,0,0,93.9,2276.0,224.0,-1.11,13.32,15.84,-3.22,5.54,93.4,6.5,53.99,-0.04,0.04,3.66,,,,1,2,Top,624512,10.914143874591344,-136.21785159815806,-1.9815435487418944,-16.431906588291724,34.261296942816,-15.598242593192166,3.58,1.68,L,R,93.9,2276.0,224.0,-1.11,13.32,15.84,-3.22,5.54,93.4,6.5,53.99,-0.04,0.04,3.66,608336,621244,TOR,NYY,Strategic,4th outfielder,632296,11,3,Sinker,2,0,0,2,0.0,-0.043,2021
49,SI,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo lines out sharply to center fielder George Springer.,1,0,1-0,13.0,1,0,0,0,0,0,93.8,2150.0,229.0,-1.66,19.919999999999998,12.36,-3.21,5.57,93.3,6.5,54.05,0.92,-0.92,1.62,,,,1,2,Top,624512,9.599012750584755,-136.05187805683107,-6.707257603400348,-22.813147477363295,33.28947669509282,-17.945038453103116,3.37,1.59,L,R,93.8,2150.0,229.0,-1.66,19.919999999999998,12.36,-3.21,5.57,93.3,6.5,54.05,0.92,-0.92,1.62,608336,621244,TOR,NYY,Strategic,4th outfielder,632296,11,2,Sinker,2,0,0,2,0.0,-0.032,2021
50,CU,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo lines out sharply to center fielder George Springer.,0,0,0-0,11.0,0,0,0,0,0,0,82.2,2161.0,41.0,1.55,-18.6,-4.08,-3.35,5.44,81.0,6.1,54.38,1.58,-1.58,3.23,,,,1,2,Top,624512,0.9958309282115848,-119.4823683610843,2.3590318942528787,14.311020833115569,29.17933127065696,-36.21293166760801,3.29,1.68,L,R,82.2,2161.0,41.0,1.55,-18.6,-4.08,-3.35,5.44,81.0,6.1,54.38,1.58,-1.58,3.23,608336,621244,TOR,NYY,Strategic,4th outfielder,632296,11,1,Curveball,2,0,0,2,0.0,0.026,2021
51,SI,2021-09-29,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,out,hit_by_pitch,Joey Gallo hit by pitch.,1,1,1-1,12.0,0,0,0,0,0,0,93.7,2025.0,124.0,1.51,-18.12,10.56,1.73,6.55,92.8,6.1,54.43,-1.49,1.49,3.3,,,,0,7,Top,624512,-3.936776931822127,-136.2350509582387,-4.510904448939542,19.56828509546137,33.72445459094655,-20.4111006398101,3.58,1.68,L,L,93.7,2025.0,124.0,1.51,-18.12,10.56,1.73,6.55,92.8,6.1,54.43,-1.49,1.49,3.3,608336,641835,TOR,NYY,Infield shift,Strategic,632296,50,3,Sinker,5,3,3,5,-0.059,0.415,2021
52,SL,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo hit by pitch.,0,1,0-1,13.0,0,0,0,0,0,0,90.5,2240.0,102.0,0.02,-0.24,6.720000000000001,1.98,6.33,89.9,6.3,54.21,1.31,-1.31,0.45,,,,0,7,Top,624512,-8.248391860696202,-131.25567425065395,-9.82919105494512,2.116188406189345,29.712325511644053,-23.63357188379457,3.45,1.68,L,L,90.5,2240.0,102.0,0.02,-0.24,6.720000000000001,1.98,6.33,89.9,6.3,54.21,1.31,-1.31,0.45,608336,641835,TOR,NYY,Infield shift,Strategic,632296,50,2,Slider,5,3,3,5,0.0,0.027,2021
53,SI,2021-09-29,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo hit by pitch.,0,0,0-0,5.0,1,0,1,0,1,0,93.8,2095.0,131.0,1.67,-20.04,9.48,1.76,6.6,93.1,6.2,54.31,0.14,-0.14,2.8,,,,0,7,Top,624512,-8.569651282765546,-136.22061693516386,-5.778038150578022,22.748331539130117,32.901299474421144,-21.142876556450176,3.34,1.68,L,L,93.8,2095.0,131.0,1.67,-20.04,9.48,1.76,6.6,93.1,6.2,54.31,0.14,-0.14,2.8,608336,641835,TOR,NYY,Infield shift,Strategic,632296,50,1,Sinker,5,3,3,5,0.0,-0.038,2021
54,CU,2021-09-28,"Gallo, Joey",83.5,56.0,202.0,115.19,119.53,0.023,0.022,0.0,1.0,0.0,0.0,3.0,X,6.0,fly_ball,out,hit_into_play,Joey Gallo flies out to shortstop Bo Bichette.,2,2,2-2,13.0,1,0,0,0,0,0,76.3,2417.0,318.0,-0.94,11.28,-13.200000000000001,1.94,6.09,75.4,6.1,54.35,0.96,-0.96,2.48,,,,0,4,Top,643376,-4.385993769333963,-110.90056407138589,1.5857074366226669,-6.727921156721371,23.57667649695559,-41.76290951702725,3.58,1.68,L,L,76.3,2417.0,318.0,-0.94,11.28,-13.200000000000001,1.94,6.09,75.4,6.1,54.35,0.96,-0.96,2.48,608336,547943,TOR,NYY,Infield shift,Standard,632288,26,5,Curveball,1,1,1,1,0.027,-0.216,2021
55,CH,2021-09-28,"Gallo, Joey",70.9,55.0,192.0,,,,,,,,,,S,,,,foul,Joey Gallo flies out to shortstop Bo Bichette.,2,1,2-1,5.0,1,0,0,0,0,0,82.0,1451.0,109.0,1.21,-14.52,4.08,2.25,5.77,81.6,6.3,54.24,0.13,-0.13,2.31,,,,0,4,Top,643376,-7.709779997026101,-119.13389430372987,-1.8646591062345808,13.045010120627897,24.34703610364941,-28.79948898563145,3.58,1.68,L,L,82.0,1451.0,109.0,1.21,-14.52,4.08,2.25,5.77,81.6,6.3,54.24,0.13,-0.13,2.31,608336,547943,TOR,NYY,Infield shift,Standard,632288,26,4,Changeup,1,1,1,1,0.0,-0.066,2021
56,FC,2021-09-28,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to shortstop Bo Bichette.,1,1,1-1,13.0,0,0,0,0,0,0,86.5,2120.0,152.0,-0.28,3.3600000000000003,9.959999999999999,2.11,5.98,86.4,6.5,53.99,1.67,-1.67,1.65,,,,0,4,Top,643376,-8.467775326170687,-125.61389662048438,-5.762146975026033,-1.0975484010335597,27.1886688818171,-22.34118001970981,3.51,1.4,L,L,86.5,2120.0,152.0,-0.28,3.3600000000000003,9.959999999999999,2.11,5.98,86.4,6.5,53.99,1.67,-1.67,1.65,608336,547943,TOR,NYY,Infield shift,Standard,632288,26,3,Cutter,1,1,1,1,0.0,0.052,2021
57,FC,2021-09-28,"Gallo, Joey",61.4,-32.0,3.0,,,,,,,,,,S,,,,foul,Joey Gallo flies out to shortstop Bo Bichette.,1,0,1-0,8.0,1,0,0,0,0,0,87.0,2064.0,147.0,0.07,-0.8400000000000001,4.4399999999999995,2.02,6.0,86.6,6.5,54.02,0.03,-0.03,2.01,,,,0,4,Top,643376,-5.079830488933624,-126.45441514730597,-4.029920573112443,1.974843202950913,30.406179094299542,-27.562153906531822,3.58,1.68,L,L,87.0,2064.0,147.0,0.07,-0.8400000000000001,4.4399999999999995,2.02,6.0,86.6,6.5,54.02,0.03,-0.03,2.01,608336,547943,TOR,NYY,Infield shift,Standard,632288,26,2,Cutter,1,1,1,1,0.0,-0.049,2021
58,FC,2021-09-28,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to shortstop Bo Bichette.,0,0,0-0,11.0,0,0,0,0,0,0,88.3,1782.0,133.0,0.84,-10.08,11.040000000000001,1.99,5.96,87.8,6.5,54.03,1.05,-1.05,2.83,,,,0,4,Top,643376,-9.173090224675224,-128.19130981945847,-3.3342270773206244,11.372051991072262,30.931045270254007,-21.522943640508142,3.57,1.43,L,L,88.3,1782.0,133.0,0.84,-10.08,11.040000000000001,1.99,5.96,87.8,6.5,54.03,1.05,-1.05,2.83,608336,547943,TOR,NYY,Infield shift,Standard,632288,26,1,Cutter,1,1,1,1,0.0,0.038,2021
59,SL,2021-09-28,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,called_strike,Joey Gallo called out on strikes.,2,2,2-2,13.0,1,0,0,0,0,0,83.0,2691.0,58.0,1.18,-14.16,-1.7999999999999998,-3.26,5.43,83.5,6.8,53.7,0.87,-0.87,2.0,592450.0,519317.0,,2,9,Top,643376,3.1797802377403683,-120.79790225874508,-1.0273709271721574,10.82195961194762,25.23795655005297,-33.63887722493371,3.25,1.4,L,R,83.0,2691.0,58.0,1.18,-14.16,-1.7999999999999998,-3.26,5.43,83.5,6.8,53.7,0.87,-0.87,2.0,608336,621593,TOR,NYY,Infield shift,Standard,632288,71,5,Slider,2,7,7,2,0.002,-0.428,2021
60,FF,2021-09-28,"Gallo, Joey",97.8,0.0,53.0,,,,,,,,,,S,,,,foul,Joey Gallo called out on strikes.,2,1,2-1,5.0,1,0,0,0,0,0,93.1,2522.0,219.0,-0.1,1.2000000000000002,12.24,-3.02,5.49,94.0,6.8,53.71,-0.09,0.09,2.86,592450.0,519317.0,,2,9,Top,643376,8.285193061759887,-135.37678881889323,-3.239655852430602,-3.022575766094002,28.91763948702514,-19.147015473589985,3.58,1.68,L,R,93.1,2522.0,219.0,-0.1,1.2000000000000002,12.24,-3.02,5.49,94.0,6.8,53.71,-0.09,0.09,2.86,608336,621593,TOR,NYY,Infield shift,Standard,632288,71,4,4-Seam Fastball,2,7,7,2,0.0,-0.142,2021
61,FF,2021-09-28,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,1,1,1-1,11.0,0,0,0,0,0,0,95.1,2511.0,226.0,-0.09,1.08,13.68,-3.14,5.62,95.9,6.6,53.88,1.1,-1.1,3.72,592450.0,519317.0,,2,9,Top,643376,5.561089647255362,-138.52454543409186,-1.934984181583654,-2.320038145470633,30.16112161513304,-17.188196607329683,3.41,1.5,L,R,95.1,2511.0,226.0,-0.09,1.08,13.68,-3.14,5.62,95.9,6.6,53.88,1.1,-1.1,3.72,608336,621593,TOR,NYY,Infield shift,Standard,632288,71,3,4-Seam Fastball,2,7,7,2,0.0,0.039,2021
62,FF,2021-09-28,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo called out on strikes.,0,1,0-1,14.0,0,0,0,0,0,0,94.9,2580.0,211.0,-0.07,0.8400000000000001,13.559999999999999,-3.28,5.55,95.3,6.7,53.83,-0.87,0.87,1.3,592450.0,519317.0,,2,9,Top,643376,11.060080821063234,-137.65476087271347,-8.015970262320222,-3.337803713583458,30.194797691074008,-16.133633109635536,3.38,1.5,L,R,94.9,2580.0,211.0,-0.07,0.8400000000000001,13.559999999999999,-3.28,5.55,95.3,6.7,53.83,-0.87,0.87,1.3,608336,621593,TOR,NYY,Infield shift,Standard,632288,71,2,4-Seam Fastball,2,7,7,2,0.0,0.075,2021
63,FF,2021-09-28,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo called out on strikes.,0,0,0-0,1.0,1,0,1,0,1,0,95.3,2620.0,203.0,0.12,-1.44,11.399999999999999,-3.02,5.59,96.2,6.7,53.83,0.39,-0.39,3.37,592450.0,519317.0,,2,9,Top,643376,6.674528927929301,-138.76997718553517,-2.3937392101592767,0.2063360338380937,29.383101626137133,-19.561605324203043,3.39,1.43,L,R,95.3,2620.0,203.0,0.12,-1.44,11.399999999999999,-3.02,5.59,96.2,6.7,53.83,0.39,-0.39,3.37,608336,621593,TOR,NYY,Infield shift,Standard,632288,71,1,4-Seam Fastball,2,7,7,2,0.0,-0.123,2021
64,CU,2021-09-28,"Gallo, Joey",79.6,74.0,59.0,120.5,179.13,0.0,0.0,0.0,1.0,0.0,0.0,3.0,X,5.0,popup,out,hit_into_play,Joey Gallo pops out to third baseman Santiago Espinal.,2,2,2-2,7.0,1,0,0,0,0,0,76.7,2673.0,321.0,-1.22,14.64,-15.72,1.93,6.11,75.9,6.2,54.3,0.81,-0.81,2.12,519203.0,592450.0,,2,1,Top,643376,-3.582630038775509,-111.57401329611623,1.0552677482917288,-9.29483187853382,23.962387337120493,-43.43055771042178,3.58,1.68,L,L,76.7,2673.0,321.0,-1.22,14.64,-15.72,1.93,6.11,75.9,6.2,54.3,0.81,-0.81,2.12,608336,547943,TOR,NYY,Infield shift,Standard,632288,5,6,Curveball,0,0,0,0,0.057,-0.433,2021
65,FC,2021-09-28,"Gallo, Joey",76.4,44.0,219.0,,,,,,,,,,S,,,,foul,Joey Gallo pops out to third baseman Santiago Espinal.,2,2,2-2,7.0,1,0,0,0,0,0,89.2,2248.0,149.0,0.17,-2.04,11.040000000000001,2.1,5.94,89.3,6.4,54.11,0.34,-0.34,2.14,519203.0,592450.0,,2,1,Top,643376,-6.379781943711315,-129.71963227162254,-5.248445112367204,3.2763732023123966,27.20091105083733,-20.818914535922733,3.58,1.68,L,L,89.2,2248.0,149.0,0.17,-2.04,11.040000000000001,2.1,5.94,89.3,6.4,54.11,0.34,-0.34,2.14,608336,547943,TOR,NYY,Infield shift,Standard,632288,5,5,Cutter,0,0,0,0,0.0,0.0,2021
