,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
1266,SL,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a ground ball to left fielder Jesus Sanchez.,0,1,0-1,14,0,0,0,0,0,0,92.3,2223.0,180.0,0.0,-0.0,3.24,-2.21,5.96,92.0,6.0,54.53,-1.36,1.36,1.62,,,,0,6,Bot,595751,9.025869303248484,-134.13132077911422,-5.808152434453522,-1.771613609840014,25.96142556477071,-27.934497500524188,3.38,1.61,R,R,92.3,2223.0,180.0,0.0,-0.0,3.24,-2.21,5.96,92.0,6.0,54.53,-1.36,1.36,1.62,621020,645261,ATL,MIA,Infield shift,Standard,633416,48,2,Slider,1,3,3,1,0.0,0.027,2021
1267,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,S,,,,foul,Dansby Swanson singles on a ground ball to left fielder Jesus Sanchez.,0,0,0-0,11,1,0,0,0,0,0,98.1,2123.0,232.0,-1.47,17.64,6.0,-2.28,5.97,97.6,6.0,54.53,1.08,-1.08,3.22,,,,0,6,Bot,595751,6.5973813202556,-142.77547581425853,-3.1126418106366267,-21.597191911982637,32.56158280994168,-24.84621854114562,3.41,1.56,R,R,98.1,2123.0,232.0,-1.47,17.64,6.0,-2.28,5.97,97.6,6.0,54.53,1.08,-1.08,3.22,621020,645261,ATL,MIA,Infield shift,Standard,633416,48,1,Sinker,1,3,3,1,0.0,-0.038,2021
1268,SI,2021-07-03,"Swanson, Dansby",98.5,-25.0,4.0,119.19,139.36,0.1,0.09,0.9,1.0,0.0,0.0,2.0,X,4.0,ground_ball,out,hit_into_play,Dansby Swanson reaches on a fielding error by second baseman Jazz Chisholm Jr.,0,1,0-1,7,1,0,0,0,0,0,98.6,2208.0,233.0,-1.3,15.600000000000001,5.5200000000000005,-2.29,5.96,98.3,6.0,54.54,0.29,-0.29,1.87,,,,0,4,Bot,595751,8.392363819623078,-143.3901122030385,-6.732711812697299,-19.84391545622505,30.39886703083462,-24.47301449388696,3.41,1.56,R,R,98.6,2208.0,233.0,-1.3,15.600000000000001,5.5200000000000005,-2.29,5.96,98.3,6.0,54.54,0.29,-0.29,1.87,621020,645261,ATL,MIA,Infield shift,Standard,633416,31,2,Sinker,0,2,2,0,0.047,0.468,2021
1269,SL,2021-07-03,"Swanson, Dansby",75.3,57.0,195.0,,,,,,,,,,S,,,,foul,Dansby Swanson reaches on a fielding error by second baseman Jazz Chisholm Jr.,0,0,0-0,9,1,0,0,1,0,0,89.4,2221.0,219.0,-0.03,0.36,4.32,-2.38,5.95,88.5,5.9,54.62,-0.42,0.42,2.03,,,,0,4,Bot,595751,6.894568781816623,-129.9813278790059,-4.340657962411544,-1.8499644396567216,28.431148402941133,-27.328632007643108,3.41,1.56,R,R,89.4,2221.0,219.0,-0.03,0.36,4.32,-2.38,5.95,88.5,5.9,54.62,-0.42,0.42,2.03,621020,645261,ATL,MIA,Infield shift,Standard,633416,31,1,Slider,0,2,2,0,0.0,-0.038,2021
1270,SI,2021-07-03,"Swanson, Dansby",95.7,1.0,47.0,114.49,187.71,0.394,0.356,0.0,1.0,0.0,0.0,4.0,X,5.0,ground_ball,out,hit_into_play,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",3,2,3-2,7,1,0,0,0,0,0,92.6,2091.0,221.0,-1.34,16.080000000000002,9.84,-3.08,6.15,93.0,6.4,54.06,0.64,-0.64,1.62,,518692.0,663586.0,2,7,Bot,595751,9.169220174126808,-134.52382836474433,-7.604100787720052,-18.23316612090348,26.85525231941203,-20.75331628739136,3.41,1.56,R,R,92.6,2091.0,221.0,-1.34,16.080000000000002,9.84,-3.08,6.15,93.0,6.4,54.06,0.64,-0.64,1.62,621020,571670,ATL,MIA,Standard,Standard,633416,61,9,Sinker,2,3,3,2,-0.095,-0.515,2021
1271,FF,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,S,,,,foul,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",3,2,3-2,2,1,0,0,0,0,0,92.2,2190.0,216.0,-0.45,5.4,15.72,-3.12,6.12,92.8,6.5,54.02,0.2,-0.2,2.88,,518692.0,663586.0,2,7,Bot,595751,8.420544008028932,-134.01179570472672,-5.331893245161848,-7.088297088756267,25.831287362452624,-15.368237194748897,3.41,1.56,R,R,92.2,2190.0,216.0,-0.45,5.4,15.72,-3.12,6.12,92.8,6.5,54.02,0.2,-0.2,2.88,621020,571670,ATL,MIA,Standard,Standard,633416,61,8,4-Seam Fastball,2,3,3,2,0.0,0.0,2021
1272,SI,2021-07-03,"Swanson, Dansby",68.7,36.0,194.0,,,,,,,,,,S,,,,foul,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",3,2,3-2,8,1,0,0,0,0,0,91.7,2100.0,225.0,-1.28,15.36,9.0,-3.19,6.08,92.3,6.5,53.97,-0.08,0.08,1.96,,518692.0,663586.0,2,7,Bot,595751,11.05514308402711,-133.10355190603448,-6.221018713387163,-17.486737193885162,25.48289068784573,-22.10165775288276,3.41,1.56,R,R,91.7,2100.0,225.0,-1.28,15.36,9.0,-3.19,6.08,92.3,6.5,53.97,-0.08,0.08,1.96,621020,571670,ATL,MIA,Standard,Standard,633416,61,7,Sinker,2,3,3,2,0.0,0.0,2021
1273,SI,2021-07-03,"Swanson, Dansby",75.5,49.0,220.0,,,,,,,,,,S,,,,foul,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",3,2,3-2,6,1,0,0,0,0,0,93.2,2124.0,224.0,-1.09,13.080000000000002,9.72,-3.1,6.1,93.5,6.6,53.94,-0.3,0.3,2.45,,518692.0,663586.0,2,7,Bot,595751,11.143594519546118,-135.24070169314766,-5.3846154752062585,-15.785119271175656,28.64584281841853,-21.248856838394733,3.41,1.56,R,R,93.2,2124.0,224.0,-1.09,13.080000000000002,9.72,-3.1,6.1,93.5,6.6,53.94,-0.3,0.3,2.45,621020,571670,ATL,MIA,Standard,Standard,633416,61,6,Sinker,2,3,3,2,0.0,0.0,2021
1274,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",3,1,3-1,7,1,1,0,0,0,0,92.4,2137.0,221.0,-1.31,15.72,8.879999999999999,-3.16,6.1,93.0,6.6,53.95,0.52,-0.52,1.97,,518692.0,663586.0,2,7,Bot,595751,9.620181830191266,-134.24659848403704,-6.390912960938828,-17.89483577388921,26.8173772205446,-21.99310760421948,3.41,1.56,R,R,92.4,2137.0,221.0,-1.31,15.72,8.879999999999999,-3.16,6.1,93.0,6.6,53.95,0.52,-0.52,1.97,621020,571670,ATL,MIA,Standard,Standard,633416,61,5,Sinker,2,3,3,2,0.0,-0.137,2021
1275,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",2,1,2-1,8,0,0,0,0,0,0,92.6,2131.0,221.0,-1.04,12.48,9.959999999999999,-3.29,6.04,93.2,6.5,53.95,-0.04,0.04,1.5,,518692.0,663586.0,2,7,Bot,595751,10.770052683650464,-134.32795591314826,-7.674058203923657,-14.803961427342694,25.73626041511624,-20.60382703331035,3.38,1.6,R,R,92.6,2131.0,221.0,-1.04,12.48,9.959999999999999,-3.29,6.04,93.2,6.5,53.95,-0.04,0.04,1.5,621020,571670,ATL,MIA,Standard,Standard,633416,61,4,Sinker,2,3,3,2,0.0,0.136,2021
1276,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",2,0,2-0,6,1,0,0,0,1,0,93.0,,,-1.22,14.64,9.84,-3.09,6.24,93.5,6.5,54.02,-0.42,0.42,2.29,,518692.0,663586.0,2,7,Bot,595751,11.682709077721196,-135.0006267517118,-6.212352475663418,-17.269013789376448,26.004715194894708,-20.910093049281024,3.37,1.66,R,R,93.0,,,-1.22,14.64,9.84,-3.09,6.24,93.5,6.5,54.02,-0.42,0.42,2.29,621020,571670,ATL,MIA,Standard,Standard,633416,61,3,Sinker,2,3,3,2,0.0,-0.071,2021
1277,SI,2021-07-03,"Swanson, Dansby",84.3,30.0,291.0,202.08,109.59,0.054,0.07,0.0,1.0,0.0,0.0,3.0,X,9.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to right fielder Garrett Cooper.,2,2,2-2,4,1,0,0,0,0,0,100.2,2278.0,228.0,-1.19,14.28,6.6000000000000005,-2.2,6.0,100.3,6.1,54.39,0.44,-0.44,2.82,,660670.0,518692.0,2,1,Bot,595751,7.637660651568327,-145.86798559241558,-4.774816496811891,-18.755366768406983,30.76293949929989,-23.443783284269053,3.41,1.56,R,R,100.2,2278.0,228.0,-1.19,14.28,6.6000000000000005,-2.2,6.0,100.3,6.1,54.39,0.44,-0.44,2.82,621020,645261,ATL,MIA,Standard,Strategic,633416,8,5,Sinker,0,0,0,0,-0.042,-0.391,2021
1278,CH,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",1,0,1-0,14,0,0,0,0,0,0,85.5,1759.0,247.0,-1.25,15.0,3.84,-3.61,5.8,85.8,6.5,54.0,-0.1,0.1,0.94,,518692.0,663586.0,2,7,Bot,595751,11.26469751413161,-123.92143354847931,-5.825433494887259,-15.078847121120493,22.776557171125717,-27.920753967437207,3.38,1.57,R,R,85.5,1759.0,247.0,-1.25,15.0,3.84,-3.61,5.8,85.8,6.5,54.0,-0.1,0.1,0.94,621020,571670,ATL,MIA,Standard,Standard,633416,61,2,Changeup,2,3,3,2,0.0,0.089,2021
1279,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, third baseman Jon Berti to first baseman Jesus Aguilar.",0,0,0-0,14,0,0,0,0,0,0,92.3,2159.0,223.0,-1.23,14.76,10.32,-3.03,6.1,93.0,6.6,53.87,-0.65,0.65,0.43,,518692.0,663586.0,2,7,Bot,595751,12.033972869307924,-133.69831385382096,-10.556850187338634,-17.085034210337152,24.713966437307107,-19.78411283047118,3.4,1.62,R,R,92.3,2159.0,223.0,-1.23,14.76,10.32,-3.03,6.1,93.0,6.6,53.87,-0.65,0.65,0.43,621020,571670,ATL,MIA,Standard,Standard,633416,61,1,Sinker,2,3,3,2,0.0,0.057,2021
1280,SI,2021-07-03,"Swanson, Dansby",71.2,-37.0,3.0,,,,,,,,,,S,,,,foul,Dansby Swanson flies out to right fielder Garrett Cooper.,2,1,2-1,13,1,0,0,0,0,0,100.2,2287.0,226.0,-1.24,14.879999999999999,5.04,-2.41,5.93,99.8,6.0,54.47,1.01,-1.01,2.12,,660670.0,518692.0,2,1,Bot,595751,6.760069419287393,-145.75434913548324,-6.132481762228675,-19.28685777948028,32.973161883233,-24.99009969836262,3.41,1.56,R,R,100.2,2287.0,226.0,-1.24,14.879999999999999,5.04,-2.41,5.93,99.8,6.0,54.47,1.01,-1.01,2.12,621020,645261,ATL,MIA,Standard,Standard,633416,8,4,Sinker,0,0,0,0,0.0,-0.134,2021
1281,SL,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Garrett Cooper.,1,1,1-1,14,0,0,0,0,0,0,92.8,2301.0,214.0,-0.32,3.84,5.28,-2.32,5.94,92.3,6.2,54.33,-1.21,1.21,1.93,,660670.0,518692.0,2,1,Bot,595751,9.672807541167884,-134.74415754814763,-5.387563416198535,-6.055020966463811,30.169795554354632,-25.79465236692039,3.33,1.48,R,R,92.8,2301.0,214.0,-0.32,3.84,5.28,-2.32,5.94,92.3,6.2,54.33,-1.21,1.21,1.93,621020,645261,ATL,MIA,Standard,Standard,633416,8,3,Slider,0,0,0,0,0.0,0.096,2021
1282,SI,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Garrett Cooper.,0,1,0-1,13,0,0,0,0,0,0,100.2,2416.0,231.0,-1.38,16.56,9.84,-2.31,6.05,99.7,6.1,54.42,0.55,-0.55,1.27,,660670.0,518692.0,2,1,Bot,595751,8.053424785255132,-145.43382754443547,-9.708911996165847,-21.45344881224648,33.177613915256735,-18.44263646672926,3.4,1.49,R,R,100.2,2416.0,231.0,-1.38,16.56,9.84,-2.31,6.05,99.7,6.1,54.42,0.55,-0.55,1.27,621020,645261,ATL,MIA,Standard,Standard,633416,8,2,Sinker,0,0,0,0,0.0,0.054,2021
1283,SL,2021-07-03,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson flies out to right fielder Garrett Cooper.,0,0,0-0,14,1,0,1,0,0,0,91.8,2382.0,245.0,-0.06,0.72,3.3600000000000003,-2.35,5.97,91.1,6.0,54.49,-0.88,0.88,1.66,,660670.0,518692.0,2,1,Bot,595751,8.2465770548738,-133.3882665869098,-5.613476312108692,-2.57160684830816,29.741755606559217,-27.752984274830048,3.41,1.54,R,R,91.8,2382.0,245.0,-0.06,0.72,3.3600000000000003,-2.35,5.97,91.1,6.0,54.49,-0.88,0.88,1.66,621020,645261,ATL,MIA,Standard,Standard,633416,8,1,Slider,0,0,0,0,0.0,-0.075,2021
1284,FF,2021-07-02,"Swanson, Dansby",93.5,50.0,287.0,198.4,108.24,0.009,0.011,0.0,1.0,0.0,0.0,3.0,X,9.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to right fielder Garrett Cooper.,3,1,3-1,3,1,0,0,0,0,0,92.2,2135.0,136.0,0.71,-8.52,16.080000000000002,1.89,6.62,91.1,5.5,55.05,-0.61,0.61,3.13,518692.0,,,2,1,Bot,595751,-4.721866285156607,-134.25487604540254,-5.920656288699835,9.61313868518104,27.03244882983929,-14.826282306567377,3.41,1.56,R,L,92.2,2135.0,136.0,0.71,-8.52,16.080000000000002,1.89,6.62,91.1,5.5,55.05,-0.61,0.61,3.13,621020,446321,ATL,MIA,Standard,Standard,633468,9,5,4-Seam Fastball,1,0,0,1,-0.032,-0.414,2021
1285,FF,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson flies out to right fielder Garrett Cooper.,3,0,3-0,8,1,0,0,0,1,0,92.6,2140.0,136.0,0.73,-8.76,15.36,1.89,6.6,91.6,5.6,54.92,0.27,-0.27,2.2,518692.0,,,2,1,Bot,595751,-6.993750818636597,-134.63404814726263,-8.141331040109616,10.317875499804565,27.035973877060822,-15.084727950266752,3.65,1.74,R,L,92.6,2140.0,136.0,0.73,-8.76,15.36,1.89,6.6,91.6,5.6,54.92,0.27,-0.27,2.2,621020,446321,ATL,MIA,Standard,Standard,633468,9,4,4-Seam Fastball,1,0,0,1,0.0,-0.032,2021
1286,SL,2021-07-02,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Dansby Swanson strikes out swinging.,1,2,1-2,14,1,1,0,0,0,1,85.0,2302.0,51.0,0.42,-5.04,-0.48,-1.34,5.6,85.0,6.2,54.35,-1.54,1.54,1.77,,,,2,4,Bot,595751,5.907016329781908,-123.7104984996154,-2.609312116303607,3.2227095857824537,23.22094135847332,-32.32992590204795,3.41,1.56,R,R,85.0,2302.0,51.0,0.42,-5.04,-0.48,-1.34,5.6,85.0,6.2,54.35,-1.54,1.54,1.77,621020,669622,ATL,MIA,Standard,Strategic,633468,29,5,Slider,1,0,0,1,-0.011,-0.073,2021
1287,SL,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson strikes out swinging.,0,2,0-2,14,0,0,0,0,0,0,85.3,2355.0,53.0,0.6,-7.199999999999999,-1.08,-1.28,5.61,85.5,6.2,54.27,-2.88,2.88,1.51,,,,2,4,Bot,595751,8.560761570383722,-124.0923353496484,-3.218961908475261,4.722667713589621,22.576143020426667,-32.720569747572064,3.63,1.64,R,R,85.3,2355.0,53.0,0.6,-7.199999999999999,-1.08,-1.28,5.61,85.5,6.2,54.27,-2.88,2.88,1.51,621020,669622,ATL,MIA,Standard,Strategic,633468,29,4,Slider,1,0,0,1,0.0,0.011,2021
1288,FF,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Garrett Cooper.,2,0,2-0,12,0,0,0,0,0,0,92.2,2125.0,137.0,0.63,-7.5600000000000005,16.919999999999998,1.97,6.67,91.0,5.5,55.04,-1.13,1.13,3.87,518692.0,,,2,1,Bot,595751,-3.468702338688732,-134.30731205951616,-4.33619244491964,8.430468653967765,28.374632750797133,-14.300669851997336,3.74,1.78,R,L,92.2,2125.0,137.0,0.63,-7.5600000000000005,16.919999999999998,1.97,6.67,91.0,5.5,55.04,-1.13,1.13,3.87,621020,446321,ATL,MIA,Standard,Standard,633468,9,3,4-Seam Fastball,1,0,0,1,0.0,0.047,2021
1289,FF,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Garrett Cooper.,1,0,1-0,13,0,0,0,0,0,0,92.3,2327.0,140.0,0.83,-9.959999999999999,17.88,1.95,6.57,90.9,5.5,54.95,1.65,-1.65,0.91,,518692.0,,2,1,Bot,595751,-10.766008527168625,-133.6948576555284,-11.626718791751786,12.201437675445822,26.61146429583053,-11.87374551867013,3.68,1.75,R,L,92.3,2327.0,140.0,0.83,-9.959999999999999,17.88,1.95,6.57,90.9,5.5,54.95,1.65,-1.65,0.91,621020,446321,ATL,MIA,Standard,Standard,633468,9,2,4-Seam Fastball,1,0,0,1,0.003,0.039,2021
1290,SL,2021-07-02,"Swanson, Dansby",72.0,64.0,171.0,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out swinging.,0,2,0-2,6,1,0,0,0,0,0,83.6,2197.0,58.0,0.68,-8.16,-2.7600000000000002,-1.28,5.7,83.6,6.0,54.51,-0.7,0.7,2.5,,,,2,4,Bot,595751,3.2103399385385205,-121.8470208525366,-0.5679958675154632,6.286541766136261,21.439530423708952,-34.61377725130811,3.41,1.56,R,R,83.6,2197.0,58.0,0.68,-8.16,-2.7600000000000002,-1.28,5.7,83.6,6.0,54.51,-0.7,0.7,2.5,621020,669622,ATL,MIA,Standard,Strategic,633468,29,3,Slider,1,0,0,1,0.0,0.0,2021
1291,SI,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out swinging.,0,1,0-1,7,1,0,0,0,0,0,97.0,2124.0,235.0,-1.48,17.759999999999998,0.72,-1.14,5.78,96.0,6.0,54.47,0.45,-0.45,1.81,,,,2,4,Bot,595751,5.217518569534679,-141.01297881661915,-5.080387918245813,-20.9150840511018,36.19330988275083,-30.36084723207823,3.41,1.56,R,R,97.0,2124.0,235.0,-1.48,17.759999999999998,0.72,-1.14,5.78,96.0,6.0,54.47,0.45,-0.45,1.81,621020,669622,ATL,MIA,Standard,Strategic,633468,29,2,Sinker,1,0,0,1,0.0,-0.024,2021
1292,FC,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson flies out to right fielder Garrett Cooper.,0,0,0-0,13,0,0,0,0,0,0,87.0,2049.0,144.0,-0.12,1.44,9.72,1.93,6.47,86.0,5.6,54.93,1.48,-1.48,1.48,,518692.0,,2,1,Bot,595751,-7.806312921519733,-126.40700565266704,-7.398972590189618,0.1820078067070297,23.673032462189365,-22.17496575008588,3.71,1.71,R,L,87.0,2049.0,144.0,-0.12,1.44,9.72,1.93,6.47,86.0,5.6,54.93,1.48,-1.48,1.48,621020,446321,ATL,MIA,Strategic,Standard,633468,9,1,Cutter,1,0,0,1,0.0,0.025,2021
1293,SI,2021-07-02,"Swanson, Dansby",84.6,49.0,253.0,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out swinging.,0,0,0-0,5,1,0,0,1,0,0,97.0,2161.0,237.0,-1.3,15.600000000000001,3.12,-1.32,5.71,96.1,6.0,54.52,-0.16,0.16,2.3,,,,2,4,Bot,595751,6.880030025625917,-140.99820506427994,-4.098298838509445,-18.930379309723364,34.33855901727548,-27.95836296107108,3.41,1.56,R,R,97.0,2161.0,237.0,-1.3,15.600000000000001,3.12,-1.32,5.71,96.1,6.0,54.52,-0.16,0.16,2.3,621020,669622,ATL,MIA,Standard,Strategic,633468,29,1,Sinker,1,0,0,1,0.0,-0.018,2021
1294,SI,2021-07-02,"Swanson, Dansby",94.9,-25.0,4.0,108.85,149.25,0.08,0.072,0.0,1.0,0.0,0.0,2.0,X,6.0,ground_ball,out,hit_into_play,"Dansby Swanson grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.   Ozzie Albies to 3rd.",2,0,2-0,7,1,0,0,0,0,0,95.7,2033.0,206.0,-1.06,12.72,13.32,-0.45,5.91,96.0,6.4,54.11,0.52,-0.52,2.03,,645277.0,,1,7,Bot,595751,2.22993593490314,-139.3070786918147,-7.1504183023779095,-14.298650729800872,30.615142442739547,-16.359475492596445,3.41,1.56,R,R,95.7,2033.0,206.0,-1.06,12.72,13.32,-0.45,5.91,96.0,6.4,54.11,0.52,-0.52,2.03,621020,542914,ATL,MIA,Standard,Standard,633468,50,3,Sinker,1,0,0,1,-0.024,-0.376,2021
1295,SI,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.   Ozzie Albies to 3rd.",1,0,1-0,7,0,0,0,0,0,0,95.3,2028.0,204.0,-1.14,13.68,12.36,-0.41,5.95,95.2,6.4,54.13,0.69,-0.69,1.79,,,645277.0,1,7,Bot,595751,1.8466637793179432,-138.55291105864816,-7.585980693041503,-15.135119460601274,31.94209378801605,-17.34968258399845,3.53,1.64,R,R,95.3,2028.0,204.0,-1.14,13.68,12.36,-0.41,5.95,95.2,6.4,54.13,0.69,-0.69,1.79,621020,542914,ATL,MIA,Standard,Standard,633468,50,2,Sinker,1,0,0,1,0.016,0.07,2021
1296,SL,2021-07-02,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,"Dansby Swanson grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.   Ozzie Albies to 3rd.",0,0,0-0,14,0,0,0,0,0,0,86.3,2356.0,63.0,0.25,-3.0,-3.84,-0.69,5.89,86.3,6.2,54.28,-1.53,1.53,1.06,,,645277.0,1,7,Bot,595751,4.757678072071328,-125.5939185015024,-4.646118449846202,1.764444706599993,24.63928990370903,-34.872027731102555,3.6,1.66,R,R,86.3,2356.0,63.0,0.25,-3.0,-3.84,-0.69,5.89,86.3,6.2,54.28,-1.53,1.53,1.06,621020,542914,ATL,MIA,Standard,Standard,633468,50,1,Slider,1,0,0,1,0.0,0.046,2021
1297,FF,2021-07-01,"Swanson, Dansby",82.7,26.0,295.0,139.89,81.23,0.137,0.13,0.0,1.0,0.0,0.0,3.0,X,8.0,line_drive,out,hit_into_play,Dansby Swanson lines out to center fielder Kevin Pillar.,3,1,3-1,9,1,0,0,0,0,0,98.3,2424.0,221.0,-0.66,7.92,16.799999999999997,-1.1,5.48,99.5,7.0,53.46,-0.76,0.76,1.7,,,,2,6,Bot,543510,6.636556542963133,-142.79794083235464,-8.126944447316584,-10.52634905704754,32.496496738057054,-11.285395073759808,3.41,1.56,R,R,98.3,2424.0,221.0,-0.66,7.92,16.799999999999997,-1.1,5.48,99.5,7.0,53.46,-0.76,0.76,1.7,621020,594798,ATL,NYM,Infield shift,Standard,633418,45,5,4-Seam Fastball,3,1,1,3,-0.007,-0.161,2021
1298,FF,2021-07-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out to center fielder Kevin Pillar.,2,1,2-1,14,0,0,0,0,0,0,99.6,2486.0,222.0,-0.77,9.24,17.52,-1.17,5.43,100.5,7.0,53.55,-0.84,0.84,0.88,,,,2,6,Bot,543510,7.395870517005981,-144.56734393319738,-10.607021871740937,-12.504832026945094,33.762042356612945,-9.372432004635543,3.67,1.79,R,R,99.6,2486.0,222.0,-0.77,9.24,17.52,-1.17,5.43,100.5,7.0,53.55,-0.84,0.84,0.88,621020,594798,ATL,NYM,Infield shift,Standard,633418,45,4,4-Seam Fastball,3,1,1,3,0.0,0.042,2021
1299,SL,2021-07-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out to center fielder Kevin Pillar.,1,1,1-1,14,0,0,0,0,0,0,92.3,2632.0,170.0,0.39,-4.68,4.92,-1.24,5.55,93.6,6.8,53.71,-1.44,1.44,0.9,,,,2,6,Bot,543510,6.035303977089003,-134.3360409917654,-7.029788559413096,3.647414466611964,25.74692549694908,-25.98476817914668,3.65,1.68,R,R,92.3,2632.0,170.0,0.39,-4.68,4.92,-1.24,5.55,93.6,6.8,53.71,-1.44,1.44,0.9,621020,594798,ATL,NYM,Infield shift,Standard,633418,45,3,Slider,3,1,1,3,0.0,0.02,2021
1300,FF,2021-07-01,"Swanson, Dansby",75.1,-45.0,2.0,,,,,,,,,,S,,,,foul,Dansby Swanson lines out to center fielder Kevin Pillar.,1,0,1-0,5,1,0,0,0,0,0,98.6,2378.0,217.0,-0.99,11.879999999999999,15.48,-1.17,5.48,99.8,6.9,53.6,-0.09,0.09,2.34,,,,2,6,Bot,543510,5.789117040686416,-143.40449369706516,-6.171320242991862,-14.938231995119429,31.798856367353284,-13.145149629294188,3.41,1.56,R,R,98.6,2378.0,217.0,-0.99,11.879999999999999,15.48,-1.17,5.48,99.8,6.9,53.6,-0.09,0.09,2.34,621020,594798,ATL,NYM,Infield shift,Standard,633418,45,2,4-Seam Fastball,3,1,1,3,0.0,-0.02,2021
1301,SL,2021-07-01,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out to center fielder Kevin Pillar.,0,0,0-0,14,0,0,0,0,0,0,91.5,2549.0,182.0,0.28,-3.3600000000000003,6.48,-1.28,5.52,93.4,6.9,53.55,-0.85,0.85,0.82,,,,2,6,Bot,543510,4.848896469227536,-133.22129500638067,-7.360305547907321,2.5480698142958915,22.746844664394807,-24.52748634801444,3.68,1.74,R,R,91.5,2549.0,182.0,0.28,-3.3600000000000003,6.48,-1.28,5.52,93.4,6.9,53.55,-0.85,0.85,0.82,621020,594798,ATL,NYM,Infield shift,Standard,633418,45,1,Slider,3,1,1,3,0.0,0.016,2021
